BJD,FLUX,ERRFLUX,AIRMASS,SKY
    489.961325, 0.999603, 0.000248, 1.210,  866.
    489.962047, 0.993927, 0.000249, 1.210,  862.
    489.962770, 0.995608, 0.000249, 1.210,  873.
    489.963492, 0.999253, 0.000252, 1.209,  874.
    489.964214, 0.995308, 0.000251, 1.209,  851.
    489.964936, 1.001195, 0.000254, 1.209,  833.
    489.965658, 1.000347, 0.000253, 1.209,  860.
    489.966380, 1.000874, 0.000252, 1.209,  846.
    489.967102, 1.001694, 0.000251, 1.209,  843.
    489.967824, 1.001317, 0.000250, 1.209,  894.
    489.968546, 1.002217, 0.000251, 1.209,  899.
    489.969268, 1.000281, 0.000251, 1.209,  880.
    489.969990, 1.001554, 0.000251, 1.210,  884.
    489.970715, 1.000493, 0.000251, 1.210,  868.
    489.971437, 0.996517, 0.000250, 1.210,  895.
    489.972159, 1.002237, 0.000252, 1.210,  883.
    489.972882, 0.996717, 0.000250, 1.210,  850.
    489.973604, 0.996297, 0.000250, 1.210,  808.
    489.974326, 1.003631, 0.000251, 1.210,  864.
    489.975050, 1.003755, 0.000252, 1.210,  879.
    489.975772, 1.006142, 0.000253, 1.210,  873.
    489.976494, 1.000142, 0.000248, 1.210,  932.
    489.977216, 1.003188, 0.000249, 1.210,  960.
    489.977938, 1.004467, 0.000249, 1.210,  965.
    489.978661, 1.000031, 0.000248, 1.210,  992.
    489.979384, 1.005542, 0.000251, 1.210,  955.
    489.980106, 1.005569, 0.000250, 1.210,  908.
    489.980828, 0.999731, 0.000249, 1.211,  860.
    489.981550, 1.001352, 0.000248, 1.211,  847.
    489.982273, 1.005891, 0.000249, 1.211,  847.
    489.982996, 1.005889, 0.000250, 1.211,  849.
    489.983718, 1.000504, 0.000249, 1.211,  904.
    489.984440, 0.999410, 0.000250, 1.211,  933.
    489.985162, 1.003703, 0.000254, 1.211,  922.
    489.985884, 0.998769, 0.000256, 1.212,  868.
    489.986607, 0.996682, 0.000253, 1.212,  876.
    489.987329, 1.001285, 0.000249, 1.212,  888.
    489.988051, 1.000320, 0.000252, 1.212,  882.
    489.988774, 0.998280, 0.000255, 1.212,  853.
    489.989496, 1.003362, 0.000252, 1.212,  888.
    489.990218, 1.002128, 0.000255, 1.213,  972.
    489.990940, 1.002850, 0.000260, 1.213,  966.
    489.991662, 1.001545, 0.000263, 1.213,  982.
    489.992384, 1.002091, 0.000258, 1.213, 1017.
    489.993106, 1.004082, 0.000258, 1.213,  975.
    489.993829, 1.002711, 0.000255, 1.214,  946.
    489.994552, 1.006696, 0.000259, 1.214,  960.
    489.998163, 1.001244, 0.000258, 1.215,  977.
    489.998887, 0.999751, 0.000253, 1.215,  897.
    489.999610, 1.004517, 0.000250, 1.216,  936.
    490.000332, 1.004057, 0.000250, 1.216,  852.
    490.001054, 1.002377, 0.000249, 1.216,  855.
    490.001776, 1.003730, 0.000247, 1.216,  813.
    490.002498, 1.002199, 0.000247, 1.217,  824.
    490.003220, 1.004157, 0.000246, 1.217,  874.
    490.003942, 1.000395, 0.000247, 1.217,  894.
    490.004665, 1.002725, 0.000244, 1.218,  890.
    490.005387, 1.001845, 0.000249, 1.218,  892.
    490.006110, 1.005269, 0.000250, 1.218,  897.
    490.006833, 1.003379, 0.000247, 1.219,  925.
    490.007556, 1.005666, 0.000248, 1.219,  896.
    490.008278, 1.005686, 0.000243, 1.219,  877.
    490.009000, 1.006330, 0.000246, 1.220,  850.
    490.009722, 1.005975, 0.000246, 1.220,  910.
    490.010448, 1.001762, 0.000244, 1.220,  909.
    490.011171, 1.010109, 0.000241, 1.221,  870.
    490.011893, 1.007501, 0.000241, 1.221,  863.
    490.012615, 1.007455, 0.000241, 1.221,  859.
    490.013337, 1.008676, 0.000241, 1.222,  830.
    490.014059, 1.009586, 0.000241, 1.222,  793.
    490.014782, 1.008848, 0.000240, 1.223,  835.
    490.015504, 1.009296, 0.000240, 1.223,  890.
    490.016226, 1.009681, 0.000239, 1.223,  878.
    490.016949, 1.010637, 0.000238, 1.224,  872.
    490.017671, 1.009313, 0.000238, 1.224,  858.
    490.018393, 1.011236, 0.000240, 1.225,  888.
    490.019115, 1.009546, 0.000244, 1.225,  863.
    490.019841, 1.008769, 0.000244, 1.226,  911.
    490.020563, 1.010871, 0.000243, 1.226,  946.
    490.021285, 1.010104, 0.000241, 1.226,  973.
    490.022007, 1.010820, 0.000242, 1.227,  976.
    490.022731, 1.008067, 0.000240, 1.227,  964.
    490.023453, 1.009798, 0.000242, 1.228,  919.
    490.024175, 1.008401, 0.000249, 1.228,  885.
    490.024897, 1.007477, 0.000256, 1.229,  851.
    490.025623, 1.008173, 0.000256, 1.229,  837.
    490.026346, 1.003482, 0.000250, 1.230,  835.
    490.027068, 1.008160, 0.000248, 1.230,  784.
    490.027790, 1.009506, 0.000244, 1.231,  849.
    490.028514, 1.005386, 0.000243, 1.231,  902.
    490.029236, 1.009943, 0.000243, 1.232,  929.
    490.029958, 1.010560, 0.000243, 1.232,  953.
    490.030680, 1.012520, 0.000241, 1.233,  975.
    490.031407, 1.011802, 0.000240, 1.233,  976.
    490.032129, 1.012048, 0.000240, 1.234,  929.
    490.032852, 1.013773, 0.000239, 1.234,  993.
    490.033575, 1.012759, 0.000238, 1.235, 1006.
    490.034297, 1.013444, 0.000238, 1.235,  944.
    490.035019, 1.012997, 0.000237, 1.236,  998.
    490.035741, 1.011797, 0.000238, 1.237,  958.
    490.036464, 1.014081, 0.000241, 1.237,  922.
    490.037186, 1.010347, 0.000251, 1.238,  922.
    490.037908, 1.009960, 0.000256, 1.238,  892.
    490.038630, 1.010851, 0.000251, 1.239,  887.
    490.039352, 1.013244, 0.000244, 1.240,  821.
    490.040075, 1.014664, 0.000239, 1.240,  840.
    490.040797, 1.015416, 0.000237, 1.241,  862.
    490.041519, 1.015845, 0.000238, 1.241,  865.
    490.042245, 1.013549, 0.000244, 1.242,  921.
    490.046578, 1.014739, 0.000252, 1.246,  815.
    490.047302, 1.014371, 0.000249, 1.247,  776.
    490.048024, 1.014665, 0.000246, 1.247,  792.
    490.049469, 1.013436, 0.000257, 1.249,  762.
    490.050191, 1.013008, 0.000256, 1.249,  714.
    490.050914, 1.012514, 0.000255, 1.250,  742.
    490.051637, 1.014702, 0.000254, 1.251,  728.
    490.052359, 1.017198, 0.000253, 1.251,  763.
    490.053081, 1.013263, 0.000256, 1.252,  786.
    490.053803, 1.013405, 0.000253, 1.253,  764.
    490.054527, 1.015392, 0.000244, 1.253,  750.
    490.055249, 1.015118, 0.000241, 1.254,  761.
    490.055971, 1.015346, 0.000242, 1.255,  745.
    490.056694, 1.015245, 0.000241, 1.256,  779.
    490.057419, 1.016193, 0.000242, 1.256,  760.
    490.058141, 1.016608, 0.000240, 1.257,  757.
    490.058863, 1.015966, 0.000239, 1.258,  791.
    490.059585, 1.017745, 0.000240, 1.259,  813.
    490.060307, 1.015776, 0.000241, 1.260,  825.
    490.061029, 1.017997, 0.000240, 1.260,  762.
    490.061751, 1.015948, 0.000240, 1.261,  768.
    490.062474, 1.016153, 0.000241, 1.262,  848.
    490.063196, 1.016729, 0.000241, 1.263,  793.
    490.063919, 1.018578, 0.000241, 1.264,  787.
    490.064641, 1.019338, 0.000244, 1.264,  695.
    490.065363, 1.018370, 0.000242, 1.265,  706.
    490.066085, 1.012673, 0.000244, 1.266,  720.
    490.066807, 1.017315, 0.000251, 1.267,  722.
    490.067529, 1.019542, 0.000252, 1.268,  729.
    490.068252, 1.016671, 0.000248, 1.268,  707.
    490.068974, 1.017057, 0.000246, 1.269,  688.
    490.069696, 1.020979, 0.000247, 1.270,  711.
    490.070418, 1.020232, 0.000246, 1.271,  733.
    490.071140, 1.018974, 0.000243, 1.272,  758.
    490.071862, 1.018074, 0.000243, 1.273,  706.
    490.072585, 1.020298, 0.000244, 1.274,  714.
    490.073307, 1.019452, 0.000245, 1.275,  774.
    490.074029, 1.017590, 0.000244, 1.275,  781.
    490.074752, 1.020273, 0.000245, 1.276,  780.
    490.075474, 1.021078, 0.000247, 1.277,  790.
    490.076197, 1.020640, 0.000245, 1.278,  763.
    490.076918, 1.020321, 0.000246, 1.279,  742.
    490.077640, 1.022819, 0.000241, 1.280,  760.
    490.078362, 1.021997, 0.000239, 1.281,  760.
    490.079084, 1.021941, 0.000240, 1.282,  759.
    490.079806, 1.020754, 0.000239, 1.283,  684.
    490.080529, 1.023114, 0.000238, 1.284,  711.
    490.081251, 1.023541, 0.000240, 1.285,  745.
    490.081973, 1.022253, 0.000243, 1.286,  732.
    490.082695, 1.021321, 0.000246, 1.287,  785.
    490.083417, 1.020057, 0.000246, 1.288,  752.
    490.084142, 1.023856, 0.000256, 1.289,  766.
    490.084864, 1.023048, 0.000253, 1.290,  812.
    490.085586, 1.022799, 0.000244, 1.291,  787.
    490.086308, 1.023008, 0.000242, 1.292,  765.
    490.087030, 1.023692, 0.000241, 1.293,  820.
    490.087753, 1.023489, 0.000241, 1.294,  788.
    490.088475, 1.022913, 0.000254, 1.295,  762.
    490.089197, 1.023216, 0.000251, 1.296,  782.
    490.089919, 1.024472, 0.000246, 1.297,  739.
    490.090643, 1.023513, 0.000247, 1.298,  763.
    490.091365, 1.023498, 0.000243, 1.299,  759.
    490.092087, 1.024653, 0.000243, 1.300,  749.
    490.092810, 1.023224, 0.000241, 1.301,  780.
    490.093532, 1.024282, 0.000241, 1.302,  784.
    490.094256, 1.022463, 0.000241, 1.303,  791.
    490.094978, 1.025063, 0.000244, 1.304,  808.
    490.095701, 1.023091, 0.000242, 1.305,  740.
    490.096423, 1.023837, 0.000246, 1.306,  742.
    490.097145, 1.024708, 0.000244, 1.307,  750.
    490.097867, 1.025165, 0.000243, 1.309,  776.
    490.098590, 1.026026, 0.000242, 1.310,  753.
    490.099312, 1.025133, 0.000241, 1.311,  732.
    490.100035, 1.025712, 0.000245, 1.312,  699.
    490.100757, 1.026981, 0.000242, 1.313,  717.
    490.101479, 1.027568, 0.000241, 1.314,  695.
    490.102202, 1.027553, 0.000242, 1.315,  693.
    490.102925, 1.027014, 0.000241, 1.316,  730.
    490.103647, 1.027801, 0.000240, 1.318,  739.
    490.104369, 1.027680, 0.000240, 1.319,  773.
    490.105092, 1.026558, 0.000242, 1.320,  817.
    490.105814, 1.027650, 0.000243, 1.321,  731.
    490.106536, 1.027370, 0.000244, 1.322,  761.
    490.107258, 1.024937, 0.000243, 1.324,  701.
    490.107981, 1.026299, 0.000245, 1.325,  771.
    490.108703, 1.027305, 0.000244, 1.326,  749.
    490.109425, 1.027359, 0.000243, 1.327,  793.
    490.110147, 1.028205, 0.000245, 1.328,  825.
    490.110870, 1.026876, 0.000243, 1.330,  831.
    490.111592, 1.028212, 0.000241, 1.331,  798.
    490.112314, 1.027523, 0.000241, 1.332,  776.
    490.113036, 1.029248, 0.000242, 1.333,  780.
    490.113758, 1.029432, 0.000243, 1.335,  789.
    490.114482, 1.026034, 0.000241, 1.336,  787.
    490.115204, 1.027018, 0.000241, 1.337,  820.
    490.115926, 1.028097, 0.000240, 1.338,  721.
    490.116648, 1.027251, 0.000242, 1.340,  713.
    490.117374, 1.028456, 0.000242, 1.341,  745.
    490.118096, 1.029448, 0.000241, 1.342,  786.
    490.118818, 1.028556, 0.000242, 1.344,  759.
    490.119540, 1.029687, 0.000241, 1.345,  716.
    490.120263, 1.029282, 0.000242, 1.346,  771.
    490.120985, 1.027342, 0.000244, 1.347,  800.
    490.121709, 1.029520, 0.000244, 1.349,  747.
    490.122432, 1.028411, 0.000243, 1.350,  779.
    490.123154, 1.031296, 0.000242, 1.351,  777.
    490.123876, 1.030729, 0.000243, 1.353,  782.
    490.124598, 1.031978, 0.000244, 1.354,  752.
    490.125320, 1.029959, 0.000243, 1.355,  737.
    490.126045, 1.030552, 0.000241, 1.357,  754.
    490.126768, 1.031169, 0.000240, 1.358,  760.
    490.127490, 1.030845, 0.000241, 1.360,  737.
    490.128212, 1.034049, 0.000244, 1.361,  753.
    490.128936, 1.032990, 0.000242, 1.362,  740.
    490.129658, 1.032445, 0.000241, 1.364,  722.
    490.130380, 1.033105, 0.000242, 1.365,  681.
    490.131102, 1.033819, 0.000241, 1.367,  754.
    490.131824, 1.033041, 0.000243, 1.368,  793.
    490.132547, 1.032512, 0.000244, 1.369,  782.
    490.133269, 1.034754, 0.000241, 1.371,  774.
    490.133990, 1.034473, 0.000241, 1.372,  800.
    490.134713, 1.034810, 0.000242, 1.374,  756.
    490.135435, 1.036349, 0.000241, 1.375,  699.
    490.136157, 1.036255, 0.000240, 1.377,  702.
    490.136879, 1.038995, 0.000241, 1.378,  694.
    490.137601, 1.037923, 0.000242, 1.380,  746.
    490.138326, 1.036985, 0.000241, 1.381,  789.
    490.139048, 1.037339, 0.000241, 1.383,  788.
    490.139770, 1.040940, 0.000241, 1.384,  811.
    490.140493, 1.037895, 0.000241, 1.386,  845.
    490.141215, 1.040122, 0.000242, 1.387,  842.
    490.141938, 1.038439, 0.000242, 1.389,  816.
    490.142660, 1.036956, 0.000242, 1.390,  777.
    490.143383, 1.037295, 0.000243, 1.392,  838.
    490.144105, 1.038889, 0.000244, 1.393,  815.
    490.144827, 1.037522, 0.000245, 1.395,  826.
    490.145549, 1.040143, 0.000245, 1.396,  819.
    490.146271, 1.038518, 0.000247, 1.398,  881.
    490.146993, 1.037051, 0.000247, 1.399,  884.
    490.147715, 1.038415, 0.000246, 1.401,  852.
    490.148437, 1.037440, 0.000250, 1.402,  876.
    490.149160, 1.037484, 0.000247, 1.404,  856.
    490.149882, 1.038913, 0.000243, 1.406,  767.
    490.150604, 1.038783, 0.000244, 1.407,  788.
    490.151327, 1.038829, 0.000243, 1.409,  787.
    490.152049, 1.037613, 0.000246, 1.410,  807.
    490.152773, 1.040304, 0.000243, 1.412,  857.
    490.153495, 1.039798, 0.000242, 1.414,  920.
    490.154217, 1.039428, 0.000242, 1.415,  880.
    490.154939, 1.041641, 0.000242, 1.417,  859.
    490.155663, 1.040820, 0.000242, 1.419,  855.
    490.156385, 1.039474, 0.000242, 1.420,  845.
    490.157107, 1.040964, 0.000242, 1.422,  844.
    490.157830, 1.041662, 0.000243, 1.424,  842.
    490.158552, 1.040805, 0.000242, 1.425,  774.
    490.159274, 1.040563, 0.000243, 1.427,  842.
    490.159997, 1.037613, 0.000243, 1.429,  851.
    490.160719, 1.039314, 0.000244, 1.430,  819.
    490.161442, 1.039059, 0.000244, 1.432,  838.
    490.162164, 1.038872, 0.000245, 1.434,  782.
    490.162886, 1.040157, 0.000244, 1.435,  792.
    490.163608, 1.041323, 0.000244, 1.437,  759.
    490.164330, 1.040038, 0.000245, 1.439,  782.
    490.165053, 1.037716, 0.000246, 1.441,  825.
    490.165775, 1.038222, 0.000247, 1.442,  815.
    490.166498, 1.038386, 0.000248, 1.444,  832.
    490.167219, 1.039233, 0.000249, 1.446,  805.
