BJD,FLUX,ERRFLUX,AIRMASS,SKY
    483.832477, 1.000220, 0.002136, 1.290,  711.
    483.832653, 1.006732, 0.002152, 1.291,  713.
    483.832827, 0.999822, 0.002143, 1.291,  715.
    483.833002, 0.996584, 0.002135, 1.291,  719.
    483.833179, 1.002538, 0.002145, 1.292,  714.
    483.833352, 1.001615, 0.002149, 1.292,  712.
    483.833528, 0.998823, 0.002138, 1.292,  711.
    483.833704, 1.004031, 0.002156, 1.293,  710.
    483.833879, 1.001273, 0.002159, 1.293,  709.
    483.834053, 0.997054, 0.002135, 1.293,  696.
    483.834226, 1.005057, 0.002144, 1.293,  694.
    483.834399, 1.001768, 0.002152, 1.294,  700.
    483.834573, 0.999599, 0.002112, 1.294,  689.
    483.834747, 1.001072, 0.002082, 1.294,  680.
    483.834921, 1.005615, 0.002115, 1.295,  676.
    483.835095, 0.999165, 0.002117, 1.295,  682.
    483.835268, 1.001438, 0.002114, 1.295,  677.
    483.835440, 0.999092, 0.002122, 1.295,  669.
    483.835614, 0.997752, 0.002124, 1.296,  668.
    483.835788, 1.000622, 0.002142, 1.296,  668.
    483.835962, 0.999579, 0.002125, 1.296,  675.
    483.836136, 1.001589, 0.002140, 1.297,  687.
    483.836309, 1.000912, 0.002157, 1.297,  700.
    483.836484, 1.000219, 0.002140, 1.297,  707.
    483.836657, 0.995765, 0.002143, 1.297,  720.
    483.836830, 1.000963, 0.002159, 1.298,  743.
    483.837004, 0.999718, 0.002178, 1.298,  765.
    483.837179, 1.004060, 0.002183, 1.298,  769.
    483.837351, 1.001907, 0.002199, 1.299,  792.
    483.837526, 1.004253, 0.002210, 1.299,  802.
    483.837701, 0.992986, 0.002196, 1.299,  805.
    483.837874, 0.997733, 0.002203, 1.299,  804.
    483.838048, 1.000903, 0.002197, 1.300,  802.
    483.838223, 1.001974, 0.002182, 1.300,  790.
    483.838398, 1.001010, 0.002181, 1.300,  797.
    483.838572, 1.007033, 0.002215, 1.301,  821.
    483.838746, 1.005529, 0.002230, 1.301,  840.
    483.838920, 1.002036, 0.002250, 1.301,  851.
    483.839093, 1.000163, 0.002254, 1.302,  852.
    483.839269, 0.997223, 0.002212, 1.302,  836.
    483.839443, 0.992002, 0.002199, 1.302,  819.
    483.839618, 0.998198, 0.002191, 1.302,  799.
    483.839791, 0.998031, 0.002177, 1.303,  792.
    483.839965, 0.994394, 0.002171, 1.303,  784.
    483.840140, 1.001797, 0.002177, 1.303,  780.
    483.840314, 1.001406, 0.002187, 1.304,  785.
    483.840488, 0.995926, 0.002181, 1.304,  782.
    483.840662, 1.006190, 0.002201, 1.304,  784.
    483.840838, 0.994922, 0.002173, 1.304,  783.
    483.841013, 0.998674, 0.002178, 1.305,  785.
    483.841188, 0.997766, 0.002187, 1.305,  787.
    483.841361, 1.004835, 0.002181, 1.305,  783.
    483.841534, 1.001079, 0.002183, 1.306,  779.
    483.841707, 1.002939, 0.002194, 1.306,  781.
    483.841881, 1.002555, 0.002185, 1.306,  780.
    483.842054, 1.001197, 0.002175, 1.307,  771.
    483.842228, 0.999149, 0.002179, 1.307,  765.
    483.842403, 0.999086, 0.002208, 1.307,  768.
    483.842577, 1.001153, 0.002192, 1.307,  767.
    483.842751, 0.996183, 0.002199, 1.308,  760.
    483.842926, 0.997462, 0.002179, 1.308,  752.
    483.843099, 1.002664, 0.002167, 1.308,  738.
    483.843274, 0.997460, 0.002150, 1.309,  736.
    483.843447, 0.998414, 0.002160, 1.309,  744.
    483.843621, 1.000579, 0.002163, 1.309,  744.
    483.843796, 1.005232, 0.002169, 1.309,  747.
    483.843972, 0.995263, 0.002162, 1.310,  745.
    483.844146, 1.003580, 0.002184, 1.310,  741.
    483.844319, 0.999184, 0.002170, 1.310,  738.
    483.844492, 1.000506, 0.002166, 1.311,  733.
    483.844666, 1.004035, 0.002164, 1.311,  728.
    483.844838, 0.999467, 0.002158, 1.311,  723.
    483.845012, 0.999870, 0.002171, 1.312,  721.
    483.845187, 1.007248, 0.002182, 1.312,  727.
    483.845360, 1.004994, 0.002179, 1.312,  727.
    483.845534, 1.001288, 0.002168, 1.312,  727.
    483.845709, 0.998757, 0.002162, 1.313,  721.
    483.845884, 1.000493, 0.002162, 1.313,  719.
    483.846058, 1.001023, 0.002154, 1.313,  718.
    483.846231, 1.004830, 0.002149, 1.314,  721.
    483.846406, 1.002300, 0.002148, 1.314,  726.
    483.846580, 1.000908, 0.002137, 1.314,  723.
    483.846755, 1.002790, 0.002146, 1.315,  724.
    483.846931, 1.005459, 0.002144, 1.315,  725.
    483.847104, 1.006943, 0.002155, 1.315,  730.
    483.847279, 0.996214, 0.002145, 1.315,  728.
    483.847453, 0.996066, 0.002144, 1.316,  725.
    483.847626, 1.001885, 0.002146, 1.316,  730.
    483.847799, 0.998363, 0.002142, 1.316,  732.
    483.847972, 1.003910, 0.002148, 1.317,  729.
    483.848147, 0.998499, 0.002153, 1.317,  732.
    483.848321, 1.002217, 0.002173, 1.317,  729.
    483.848499, 0.999540, 0.002168, 1.318,  727.
    483.848672, 1.000957, 0.002166, 1.318,  719.
    483.848846, 0.994937, 0.002159, 1.318,  705.
    483.849021, 0.999723, 0.002164, 1.318,  700.
    483.849197, 1.000511, 0.002169, 1.319,  707.
    483.849372, 1.001310, 0.002159, 1.319,  711.
    483.849546, 0.998207, 0.002156, 1.319,  714.
    483.849719, 1.000836, 0.002150, 1.320,  705.
    483.849892, 0.997667, 0.002145, 1.320,  699.
    483.850067, 1.002122, 0.002140, 1.320,  700.
    483.850244, 0.999785, 0.002139, 1.321,  708.
    483.850416, 1.003167, 0.002146, 1.321,  715.
    483.850592, 1.006132, 0.002162, 1.321,  726.
    483.850771, 0.997574, 0.002163, 1.321,  738.
    483.850944, 0.995541, 0.002163, 1.322,  746.
    483.851119, 0.994679, 0.002169, 1.322,  750.
    483.851293, 1.001561, 0.002185, 1.322,  751.
    483.851468, 1.003921, 0.002181, 1.323,  747.
    483.851641, 0.999732, 0.002174, 1.323,  754.
    483.851815, 1.000153, 0.002180, 1.323,  763.
    483.851988, 1.003415, 0.002202, 1.324,  773.
    483.852162, 0.997275, 0.002203, 1.324,  788.
    483.852339, 1.003720, 0.002217, 1.324,  796.
    483.852513, 1.003687, 0.002217, 1.325,  808.
    483.852686, 1.008088, 0.002232, 1.325,  826.
    483.852859, 0.994132, 0.002224, 1.325,  836.
    483.853034, 0.996125, 0.002227, 1.325,  839.
    483.853208, 1.001240, 0.002231, 1.326,  843.
    483.853382, 1.001769, 0.002232, 1.326,  834.
    483.853556, 1.004254, 0.002226, 1.326,  830.
    483.853731, 0.997788, 0.002231, 1.327,  822.
    483.853904, 1.003853, 0.002214, 1.327,  813.
    483.854077, 1.000168, 0.002230, 1.327,  814.
    483.854253, 1.003042, 0.002216, 1.328,  794.
    483.854426, 0.999166, 0.002191, 1.328,  781.
    483.854600, 0.999188, 0.002181, 1.328,  763.
    483.854776, 1.005977, 0.002165, 1.328,  743.
    483.854950, 0.997270, 0.002152, 1.329,  730.
    483.855125, 0.998407, 0.002154, 1.329,  723.
    483.855300, 1.000239, 0.002145, 1.329,  719.
    483.855474, 0.999171, 0.002144, 1.330,  713.
    483.855647, 1.004971, 0.002151, 1.330,  711.
    483.855821, 0.995100, 0.002149, 1.330,  707.
    483.855995, 1.003181, 0.002161, 1.331,  706.
    483.856168, 1.001104, 0.002164, 1.331,  713.
    483.856341, 0.991115, 0.002150, 1.331,  713.
    483.856515, 0.998626, 0.002156, 1.332,  718.
    483.856687, 0.996576, 0.002137, 1.332,  721.
    483.856861, 0.996352, 0.002154, 1.332,  720.
    483.857036, 0.998633, 0.002163, 1.332,  726.
    483.857211, 0.998659, 0.002174, 1.333,  736.
    483.857386, 1.003211, 0.002191, 1.333,  741.
    483.857559, 1.002622, 0.002175, 1.333,  748.
    483.857733, 0.999966, 0.002171, 1.334,  760.
    483.857907, 1.003015, 0.002193, 1.334,  776.
    483.858081, 1.001770, 0.002207, 1.334,  774.
    483.858253, 0.995514, 0.002196, 1.335,  769.
    483.858428, 1.001027, 0.002222, 1.335,  784.
    483.858601, 0.991733, 0.002193, 1.335,  785.
    483.858776, 0.995140, 0.002147, 1.336,  783.
    483.858949, 0.995064, 0.002137, 1.336,  782.
    483.859122, 0.988619, 0.002120, 1.336,  772.
    483.859296, 0.995101, 0.002136, 1.336,  759.
    483.859470, 0.996093, 0.002173, 1.337,  741.
    483.859644, 0.992091, 0.002165, 1.337,  732.
    483.859817, 0.999230, 0.002166, 1.337,  719.
    483.859990, 0.996114, 0.002153, 1.338,  713.
    483.860163, 0.997329, 0.002140, 1.338,  713.
    483.860337, 0.997038, 0.002127, 1.338,  705.
    483.860510, 0.997389, 0.002106, 1.339,  696.
    483.860684, 0.995642, 0.002100, 1.339,  689.
    483.860857, 0.994132, 0.002070, 1.339,  681.
    483.861030, 1.003303, 0.002104, 1.340,  677.
    483.861205, 1.002897, 0.002107, 1.340,  673.
    483.861379, 1.005385, 0.002121, 1.340,  668.
    483.861553, 0.999968, 0.002112, 1.340,  662.
    483.861726, 1.004079, 0.002129, 1.341,  661.
    483.861902, 1.000496, 0.002117, 1.341,  658.
    483.862077, 1.004036, 0.002124, 1.341,  655.
    483.862251, 1.002053, 0.002116, 1.342,  654.
    483.862424, 1.004995, 0.002120, 1.342,  661.
    483.862598, 0.997973, 0.002110, 1.342,  662.
    483.862771, 0.999210, 0.002112, 1.343,  659.
    483.862944, 1.001528, 0.002119, 1.343,  660.
    483.863118, 0.996125, 0.002117, 1.343,  665.
    483.863291, 0.999856, 0.002120, 1.344,  665.
    483.863464, 0.995369, 0.002115, 1.344,  665.
    483.863637, 1.002304, 0.002122, 1.344,  669.
    483.863813, 0.993324, 0.002117, 1.344,  672.
    483.863985, 0.997969, 0.002114, 1.345,  677.
    483.864159, 1.001489, 0.002146, 1.345,  681.
    483.864332, 0.989922, 0.002133, 1.345,  678.
    483.864506, 1.002383, 0.002136, 1.346,  667.
    483.864681, 0.991076, 0.002098, 1.346,  662.
    483.864854, 1.003013, 0.002100, 1.346,  663.
    483.865029, 1.001712, 0.002106, 1.347,  672.
    483.865204, 0.996262, 0.002115, 1.347,  683.
    483.865379, 0.994742, 0.002116, 1.347,  693.
    483.865555, 1.001896, 0.002119, 1.348,  695.
    483.865729, 1.006172, 0.002119, 1.348,  696.
    483.865906, 0.991171, 0.002108, 1.348,  693.
    483.866081, 1.002321, 0.002132, 1.349,  696.
    483.866256, 1.005052, 0.002131, 1.349,  700.
    483.866431, 1.000149, 0.002124, 1.349,  698.
    483.866603, 1.000718, 0.002134, 1.349,  697.
    483.866777, 1.007628, 0.002144, 1.350,  693.
    483.866952, 0.995538, 0.002126, 1.350,  687.
    483.867125, 1.007529, 0.002130, 1.350,  686.
    483.867299, 0.999099, 0.002118, 1.351,  683.
    483.867474, 1.002979, 0.002123, 1.351,  682.
    483.867647, 0.998307, 0.002109, 1.351,  675.
    483.867822, 0.988396, 0.002088, 1.352,  673.
    483.867996, 0.999932, 0.002111, 1.352,  670.
    483.868169, 0.993368, 0.002097, 1.352,  671.
    483.868342, 0.992262, 0.002081, 1.353,  669.
    483.868517, 1.007626, 0.002110, 1.353,  682.
    483.868690, 0.999719, 0.002117, 1.353,  689.
    483.868863, 0.991818, 0.002110, 1.354,  690.
    483.869037, 1.003297, 0.002141, 1.354,  688.
    483.869209, 1.004517, 0.002132, 1.354,  685.
    483.869384, 0.996589, 0.002118, 1.354,  690.
    483.869558, 0.998657, 0.002150, 1.355,  707.
    483.869731, 0.994858, 0.002161, 1.355,  718.
    483.869906, 1.005402, 0.002162, 1.355,  706.
    483.870078, 0.999991, 0.002178, 1.356,  702.
    483.870252, 0.997494, 0.002168, 1.356,  715.
    483.870425, 0.996706, 0.002166, 1.356,  727.
    483.870599, 1.000033, 0.002189, 1.357,  748.
    483.870773, 0.996119, 0.002193, 1.357,  757.
    483.870945, 1.001805, 0.002197, 1.357,  756.
    483.871119, 0.991448, 0.002171, 1.358,  750.
    483.871294, 1.003160, 0.002192, 1.358,  771.
    483.871468, 1.006418, 0.002194, 1.358,  781.
    483.871642, 0.992359, 0.002212, 1.359,  809.
    483.871817, 0.997640, 0.002227, 1.359,  818.
    483.871992, 0.999329, 0.002264, 1.359,  816.
    483.872165, 0.987482, 0.002229, 1.360,  819.
    483.872341, 1.001521, 0.002227, 1.360,  785.
    483.872515, 1.003020, 0.002259, 1.360,  792.
    483.872688, 0.990822, 0.002259, 1.360,  817.
    483.872862, 0.990763, 0.002266, 1.361,  794.
    483.873037, 0.995706, 0.002180, 1.361,  772.
    483.873210, 0.998015, 0.002178, 1.361,  775.
    483.873384, 0.994555, 0.002188, 1.362,  777.
    483.873559, 0.996705, 0.002172, 1.362,  758.
    483.873733, 1.000066, 0.002171, 1.362,  747.
    483.873912, 0.993774, 0.002165, 1.363,  750.
    483.874085, 1.002590, 0.002194, 1.363,  754.
    483.874261, 0.999530, 0.002171, 1.363,  735.
    483.874435, 0.997129, 0.002152, 1.364,  733.
    483.874611, 0.994817, 0.002172, 1.364,  748.
    483.874790, 0.997299, 0.002163, 1.364,  750.
    483.874966, 0.997545, 0.002181, 1.365,  775.
    483.875141, 0.996692, 0.002204, 1.365,  791.
    483.875316, 0.993699, 0.002180, 1.365,  773.
    483.875488, 1.000884, 0.002210, 1.366,  818.
    483.875662, 0.994881, 0.002192, 1.366,  821.
    483.875834, 0.994009, 0.002188, 1.366,  823.
    483.876009, 0.997661, 0.002189, 1.367,  833.
    483.876182, 0.997604, 0.002180, 1.367,  870.
    483.876354, 0.992624, 0.002250, 1.367,  875.
    483.876528, 0.993613, 0.002204, 1.367,  838.
    483.876703, 0.999441, 0.002216, 1.368,  841.
    483.876877, 0.996457, 0.002238, 1.368,  824.
    483.877051, 0.998235, 0.002193, 1.368,  797.
    483.877228, 1.001518, 0.002169, 1.369,  773.
    483.877400, 0.995008, 0.002177, 1.369,  770.
    483.877575, 0.999272, 0.002168, 1.369,  753.
    483.877750, 0.995389, 0.002157, 1.370,  746.
    483.877925, 0.999293, 0.002143, 1.370,  732.
    483.878098, 0.997124, 0.002188, 1.370,  787.
    483.878271, 1.006217, 0.002197, 1.371,  774.
    483.878446, 0.998086, 0.002205, 1.371,  794.
    483.878619, 0.998886, 0.002242, 1.371,  827.
    483.878792, 0.997426, 0.002240, 1.372,  839.
    483.878965, 0.996341, 0.002289, 1.372,  839.
    483.879139, 0.989182, 0.002234, 1.372,  834.
    483.879312, 0.992006, 0.002244, 1.373,  848.
    483.879486, 0.999797, 0.002203, 1.373,  832.
    483.879660, 0.997849, 0.002251, 1.373,  870.
    483.879834, 1.001518, 0.002257, 1.374,  874.
    483.880008, 0.994853, 0.002256, 1.374,  887.
    483.880182, 1.002945, 0.002229, 1.374,  854.
    483.880356, 0.998412, 0.002221, 1.374,  839.
    483.880531, 0.996034, 0.002213, 1.375,  830.
    483.880705, 0.992403, 0.002221, 1.375,  837.
    483.880878, 0.991064, 0.002225, 1.375,  833.
    483.881052, 0.992212, 0.002191, 1.376,  806.
    483.881225, 0.990716, 0.002166, 1.376,  774.
    483.881400, 0.987328, 0.002146, 1.376,  766.
    483.881574, 0.996972, 0.002148, 1.377,  778.
    483.881748, 0.996163, 0.002133, 1.377,  785.
    483.881922, 0.996341, 0.002117, 1.377,  752.
    483.882095, 0.992706, 0.002101, 1.378,  739.
    483.882270, 0.994419, 0.002103, 1.378,  734.
    483.882443, 0.993818, 0.002080, 1.378,  742.
    483.882618, 0.997227, 0.002127, 1.379,  773.
    483.882791, 0.995783, 0.002114, 1.379,  766.
    483.882969, 0.991914, 0.002099, 1.379,  735.
    483.883142, 0.997094, 0.002083, 1.380,  708.
    483.883315, 0.998539, 0.002093, 1.380,  711.
    483.883490, 0.994261, 0.002082, 1.380,  728.
    483.883663, 0.998566, 0.002112, 1.381,  750.
    483.883836, 0.996531, 0.002117, 1.381,  752.
    483.884009, 0.989188, 0.002097, 1.381,  730.
    483.884182, 1.000635, 0.002110, 1.382,  725.
    483.884356, 1.000710, 0.002112, 1.382,  729.
    483.884530, 1.004099, 0.002109, 1.382,  730.
    483.884704, 1.005693, 0.002129, 1.382,  722.
    483.884877, 0.995525, 0.002135, 1.383,  745.
    483.885053, 0.997238, 0.002136, 1.383,  737.
    483.885226, 0.997885, 0.002148, 1.383,  730.
    483.885400, 0.997294, 0.002144, 1.384,  735.
    483.885574, 0.997341, 0.002133, 1.384,  739.
    483.885747, 0.988286, 0.002112, 1.384,  728.
    483.885922, 1.005890, 0.002138, 1.385,  719.
    483.886097, 0.995196, 0.002148, 1.385,  740.
    483.886271, 0.991341, 0.002145, 1.385,  748.
    483.886446, 1.003105, 0.002142, 1.386,  736.
    483.886620, 0.996316, 0.002120, 1.386,  734.
    483.886795, 0.995584, 0.002126, 1.386,  751.
    483.886968, 0.992134, 0.002132, 1.387,  779.
    483.887141, 1.002288, 0.002194, 1.387,  796.
    483.887316, 0.993116, 0.002158, 1.387,  809.
    483.887492, 1.000056, 0.002160, 1.388,  802.
    483.887669, 0.997872, 0.002148, 1.388,  799.
    483.887843, 0.998062, 0.002127, 1.388,  810.
    483.888017, 0.991439, 0.002130, 1.389,  814.
    483.888195, 0.998602, 0.002143, 1.389,  803.
    483.888369, 0.996715, 0.002126, 1.389,  785.
    483.888544, 0.999044, 0.002117, 1.390,  766.
    483.888719, 0.998143, 0.002115, 1.390,  763.
    483.888896, 0.995283, 0.002120, 1.390,  750.
    483.889071, 0.995349, 0.002099, 1.391,  747.
    483.889244, 0.997630, 0.002091, 1.391,  735.
    483.889421, 0.999363, 0.002077, 1.391,  732.
    483.889596, 0.995117, 0.002065, 1.392,  726.
    483.889772, 0.993289, 0.002064, 1.392,  727.
    483.889948, 0.997001, 0.002072, 1.392,  726.
    483.890123, 0.999924, 0.002064, 1.393,  719.
    483.890298, 0.986764, 0.002070, 1.393,  716.
    483.890474, 0.996116, 0.002073, 1.393,  707.
    483.890650, 0.996832, 0.002084, 1.394,  716.
    483.890825, 0.999921, 0.002093, 1.394,  729.
    483.891000, 0.999873, 0.002062, 1.394,  719.
    483.891175, 0.998191, 0.002065, 1.394,  711.
    483.891348, 0.999614, 0.002046, 1.395,  710.
    483.891521, 0.995126, 0.002036, 1.395,  710.
    483.891694, 0.989055, 0.002022, 1.395,  713.
    483.891871, 0.993932, 0.002025, 1.396,  717.
    483.892046, 0.992078, 0.002022, 1.396,  715.
    483.892219, 0.993973, 0.002023, 1.396,  720.
    483.892395, 0.991531, 0.002028, 1.397,  729.
    483.892569, 0.993712, 0.002034, 1.397,  729.
    483.892743, 0.997296, 0.002031, 1.397,  724.
    483.892917, 0.993421, 0.002022, 1.398,  727.
    483.893090, 0.995522, 0.002036, 1.398,  729.
    483.893264, 0.995387, 0.002058, 1.398,  731.
    483.893437, 1.002074, 0.002049, 1.399,  726.
    483.893610, 0.997856, 0.002040, 1.399,  733.
    483.893784, 1.003209, 0.002052, 1.399,  732.
    483.893958, 0.998597, 0.002057, 1.400,  722.
    483.894132, 0.996329, 0.002061, 1.400,  718.
    483.894307, 0.988701, 0.002062, 1.400,  717.
    483.894480, 0.996976, 0.002088, 1.401,  714.
    483.894654, 0.994126, 0.002070, 1.401,  711.
    483.894827, 0.995990, 0.002061, 1.401,  717.
    483.895005, 0.994585, 0.002064, 1.402,  723.
    483.895178, 0.995997, 0.002053, 1.402,  726.
    483.895351, 0.996806, 0.002072, 1.402,  733.
    483.895524, 0.997179, 0.002193, 1.403,  740.
    483.895698, 0.995593, 0.002064, 1.403,  734.
    483.895871, 0.992763, 0.002035, 1.403,  726.
    483.896050, 0.998099, 0.002054, 1.404,  730.
    483.896225, 0.996788, 0.002056, 1.404,  737.
    483.896400, 0.993219, 0.002046, 1.404,  741.
    483.896573, 0.997787, 0.002046, 1.405,  741.
    483.896746, 0.999419, 0.002049, 1.405,  747.
    483.896920, 0.996645, 0.002068, 1.405,  760.
    483.897095, 0.990560, 0.002078, 1.406,  799.
    483.897268, 1.000040, 0.002139, 1.406,  819.
    483.897443, 0.988876, 0.002113, 1.406,  832.
    483.897618, 0.993559, 0.002131, 1.407,  851.
    483.897791, 0.995507, 0.002150, 1.407,  868.
    483.897964, 1.006439, 0.002168, 1.407,  876.
    483.898138, 0.985901, 0.002157, 1.407,  890.
    483.898312, 0.996273, 0.002145, 1.408,  843.
    483.898485, 0.999110, 0.002119, 1.408,  829.
    483.898660, 0.995756, 0.002101, 1.408,  814.
    483.898833, 0.995456, 0.002102, 1.409,  803.
    483.899008, 0.995381, 0.002062, 1.409,  773.
    483.899181, 0.997457, 0.002080, 1.409,  773.
    483.899354, 0.993271, 0.002068, 1.410,  761.
    483.899529, 0.994796, 0.002051, 1.410,  745.
    483.899704, 0.995656, 0.002035, 1.410,  738.
    483.899877, 0.992220, 0.002031, 1.411,  745.
    483.900051, 0.991812, 0.002040, 1.411,  753.
    483.900226, 0.991421, 0.002023, 1.411,  739.
    483.900399, 0.990622, 0.002024, 1.412,  739.
    483.900572, 0.996349, 0.002026, 1.412,  738.
    483.900745, 0.998755, 0.002045, 1.412,  745.
    483.900921, 0.991445, 0.002022, 1.413,  745.
    483.901094, 0.998059, 0.002031, 1.413,  749.
    483.901268, 0.988167, 0.002034, 1.413,  763.
    483.901441, 1.002368, 0.002051, 1.414,  764.
    483.901614, 1.000161, 0.002039, 1.414,  756.
    483.901787, 1.001290, 0.002021, 1.414,  749.
    483.901961, 0.995522, 0.002017, 1.415,  749.
    483.902136, 0.986366, 0.002015, 1.415,  754.
    483.902310, 0.996447, 0.002027, 1.415,  750.
    483.902483, 0.996183, 0.002019, 1.416,  743.
    483.902657, 0.994522, 0.002019, 1.416,  746.
    483.902833, 0.996054, 0.002025, 1.416,  746.
    483.903006, 0.997189, 0.002017, 1.417,  743.
    483.903180, 0.999368, 0.002026, 1.417,  750.
    483.903353, 0.994232, 0.002032, 1.417,  761.
    483.903529, 0.992093, 0.002025, 1.418,  760.
    483.903704, 0.993602, 0.002027, 1.418,  761.
    483.903877, 0.993508, 0.002039, 1.418,  773.
    483.904053, 0.996594, 0.002067, 1.419,  809.
    483.904226, 0.992119, 0.002070, 1.419,  811.
    483.904400, 0.990902, 0.002070, 1.419,  822.
    483.904575, 0.996287, 0.002074, 1.420,  810.
    483.904750, 1.001651, 0.002071, 1.420,  807.
    483.904925, 0.992301, 0.002060, 1.420,  812.
    483.905100, 0.993585, 0.002082, 1.420,  830.
    483.905275, 0.993920, 0.002095, 1.421,  843.
    483.905450, 0.993624, 0.002100, 1.421,  855.
    483.905626, 1.002338, 0.002143, 1.421,  896.
    483.905799, 1.000081, 0.002192, 1.422,  922.
    483.905974, 0.994591, 0.002227, 1.422,  949.
    483.906148, 0.997266, 0.002258, 1.422,  954.
    483.906322, 0.996949, 0.002248, 1.423,  944.
    483.906497, 0.997939, 0.002286, 1.423,  932.
    483.906673, 0.997309, 0.002204, 1.423,  898.
    483.906849, 0.994468, 0.002137, 1.424,  882.
    483.907024, 0.999371, 0.002154, 1.424,  888.
    483.907198, 0.999989, 0.002138, 1.424,  883.
    483.907371, 0.995901, 0.002119, 1.425,  877.
    483.907544, 0.996886, 0.002115, 1.425,  869.
    483.907718, 1.005446, 0.002136, 1.425,  885.
    483.907893, 0.995077, 0.002134, 1.426,  906.
    483.908068, 0.992008, 0.002142, 1.426,  927.
    483.908243, 0.997635, 0.002157, 1.426,  930.
    483.908419, 0.994156, 0.002162, 1.427,  940.
    483.908593, 0.990259, 0.002183, 1.427,  964.
    483.908767, 0.996086, 0.002178, 1.427,  951.
    483.908942, 0.999005, 0.002188, 1.428,  971.
    483.909116, 0.999980, 0.002192, 1.428,  980.
    483.909288, 0.991648, 0.002199, 1.428,  989.
    483.909462, 0.994289, 0.002168, 1.429,  952.
    483.909637, 0.998662, 0.002159, 1.429,  947.
    483.909814, 1.000605, 0.002173, 1.429,  955.
    483.909987, 0.999559, 0.002171, 1.430,  951.
    483.910160, 0.988995, 0.002182, 1.430,  964.
    483.910335, 0.998651, 0.002194, 1.430,  960.
    483.910512, 0.995002, 0.002182, 1.431,  945.
    483.910686, 0.995889, 0.002187, 1.431,  951.
