BJD,FLUX,ERRFLUX,AIRMASS,SKY
    444.192322, 1.009503, 0.002028, 1.656,  205.
    444.192519, 0.997863, 0.002051, 1.657,  203.
    444.192735, 0.997717, 0.001968, 1.657,  201.
    444.192940, 0.997502, 0.001962, 1.657,  206.
    444.193142, 0.996808, 0.001940, 1.657,  202.
    444.193341, 0.999101, 0.001939, 1.657,  205.
    444.193540, 1.008550, 0.001953, 1.657,  202.
    444.193741, 0.999916, 0.001941, 1.657,  203.
    444.193943, 0.999974, 0.001945, 1.657,  205.
    444.194144, 0.997488, 0.001935, 1.657,  206.
    444.194348, 1.000965, 0.001934, 1.657,  208.
    444.194548, 0.993087, 0.001942, 1.657,  203.
    444.194743, 0.998082, 0.001941, 1.657,  209.
    444.194941, 1.000202, 0.001966, 1.657,  206.
    444.195137, 0.995725, 0.001948, 1.657,  209.
    444.195342, 0.991394, 0.001983, 1.657,  211.
    444.195545, 1.002988, 0.001976, 1.657,  207.
    444.195735, 0.995780, 0.001994, 1.657,  212.
    444.195929, 0.998736, 0.002013, 1.657,  207.
    444.196134, 0.991383, 0.001974, 1.657,  212.
    444.196337, 0.998530, 0.001995, 1.657,  211.
    444.196540, 1.002708, 0.001965, 1.657,  213.
    444.196740, 1.000749, 0.001966, 1.657,  213.
    444.196938, 1.003227, 0.001959, 1.657,  214.
    444.197138, 1.006008, 0.001964, 1.657,  215.
    444.197333, 0.999151, 0.002014, 1.657,  216.
    444.197537, 1.001476, 0.001990, 1.657,  216.
    444.197740, 0.994903, 0.002011, 1.658,  219.
    444.197950, 0.998222, 0.002002, 1.658,  221.
    444.198156, 0.993565, 0.002010, 1.658,  218.
    444.198365, 0.997832, 0.002009, 1.658,  217.
    444.198563, 0.995961, 0.001991, 1.658,  219.
    444.198762, 1.000938, 0.002013, 1.658,  220.
    444.198961, 1.005534, 0.002035, 1.658,  218.
    444.199166, 1.001774, 0.002020, 1.658,  216.
    444.199368, 0.995809, 0.001985, 1.658,  215.
    444.199566, 1.007900, 0.002005, 1.658,  217.
    444.199765, 1.005296, 0.002017, 1.658,  216.
    444.199967, 0.994274, 0.002004, 1.658,  216.
    444.200168, 0.998823, 0.002008, 1.658,  215.
    444.200367, 1.003014, 0.002002, 1.658,  215.
    444.200567, 0.998148, 0.002005, 1.658,  216.
    444.200768, 1.005737, 0.002015, 1.658,  214.
    444.200975, 1.006217, 0.002019, 1.658,  214.
    444.201174, 0.990607, 0.002024, 1.658,  211.
    444.201380, 1.000352, 0.002042, 1.658,  208.
    444.201586, 1.006860, 0.002050, 1.658,  208.
    444.201792, 0.992976, 0.002028, 1.658,  208.
    444.202004, 0.996544, 0.002046, 1.658,  209.
    444.202212, 1.009353, 0.002065, 1.658,  206.
    444.202415, 0.998793, 0.002065, 1.658,  208.
    444.202621, 1.002676, 0.002088, 1.658,  208.
    444.202832, 0.987661, 0.002028, 1.658,  208.
    444.203031, 0.993912, 0.002075, 1.658,  209.
    444.203238, 0.998145, 0.002051, 1.658,  207.
    444.203439, 0.999366, 0.002027, 1.658,  207.
    444.203649, 1.006275, 0.002065, 1.658,  207.
    444.203853, 1.005141, 0.002058, 1.658,  208.
    444.204068, 1.005392, 0.002074, 1.658,  209.
    444.204278, 1.005668, 0.002058, 1.658,  207.
    444.204482, 0.998824, 0.002064, 1.658,  207.
    444.204696, 1.005959, 0.002080, 1.658,  204.
    444.204912, 1.002946, 0.002083, 1.658,  204.
    444.205121, 1.007000, 0.002082, 1.658,  205.
    444.205332, 0.993790, 0.002058, 1.658,  203.
    444.205538, 0.994340, 0.002046, 1.658,  204.
    444.205746, 1.007353, 0.002052, 1.658,  201.
    444.205954, 0.993890, 0.002005, 1.658,  201.
    444.206162, 1.004967, 0.002025, 1.658,  197.
    444.206370, 0.995739, 0.002019, 1.658,  196.
    444.206574, 0.995718, 0.002041, 1.658,  201.
    444.206777, 0.990813, 0.002045, 1.658,  198.
    444.206979, 1.003485, 0.002075, 1.658,  198.
    444.207187, 1.000581, 0.002064, 1.658,  201.
    444.207391, 0.997770, 0.002043, 1.658,  200.
    444.207590, 0.995093, 0.002027, 1.658,  201.
    444.207786, 0.994887, 0.002018, 1.658,  200.
    444.207991, 0.993858, 0.001985, 1.658,  197.
    444.208191, 1.005288, 0.001989, 1.658,  197.
    444.208392, 1.001065, 0.001989, 1.658,  199.
    444.208589, 0.999900, 0.001989, 1.658,  196.
    444.208787, 1.003736, 0.001998, 1.658,  198.
    444.208980, 1.001316, 0.001989, 1.658,  198.
    444.209179, 1.000550, 0.001986, 1.658,  197.
    444.209375, 0.994514, 0.001982, 1.658,  197.
    444.209577, 1.000262, 0.001991, 1.658,  198.
    444.209774, 1.001006, 0.001992, 1.658,  195.
    444.209974, 1.000755, 0.001991, 1.658,  200.
    444.210172, 0.992952, 0.001976, 1.658,  201.
    444.210371, 0.999396, 0.001965, 1.658,  199.
    444.210571, 1.003994, 0.001968, 1.658,  203.
    444.210772, 0.992985, 0.001971, 1.658,  206.
    444.210980, 1.000609, 0.001979, 1.658,  205.
    444.211175, 0.997044, 0.001978, 1.658,  208.
    444.211370, 0.999740, 0.002002, 1.658,  207.
    444.211571, 1.005828, 0.002040, 1.658,  206.
    444.211772, 1.000972, 0.002020, 1.658,  210.
    444.211977, 1.003711, 0.002071, 1.658,  212.
    444.212189, 0.998883, 0.002044, 1.658,  206.
    444.212395, 1.003098, 0.002097, 1.658,  210.
    444.212610, 0.993680, 0.002081, 1.658,  211.
    444.212818, 0.992698, 0.002036, 1.658,  209.
    444.213021, 1.003864, 0.002071, 1.658,  211.
    444.213234, 0.995458, 0.002005, 1.658,  210.
    444.213437, 1.000866, 0.002140, 1.658,  212.
    444.213658, 1.002728, 0.002063, 1.658,  211.
    444.213869, 1.008043, 0.002024, 1.658,  210.
    444.214076, 1.010042, 0.002039, 1.658,  210.
    444.214285, 1.000500, 0.002019, 1.658,  212.
    444.214492, 1.001929, 0.002015, 1.658,  209.
    444.214695, 0.998102, 0.002019, 1.658,  210.
    444.214903, 1.006815, 0.002040, 1.658,  210.
    444.215110, 0.996490, 0.002018, 1.658,  212.
    444.215311, 0.997983, 0.002041, 1.657,  215.
    444.215520, 0.994152, 0.001991, 1.657,  212.
    444.215724, 0.994416, 0.001993, 1.657,  211.
    444.215926, 0.998995, 0.002009, 1.657,  213.
    444.216126, 0.991056, 0.002001, 1.657,  213.
    444.216329, 1.001127, 0.001977, 1.657,  213.
    444.216526, 1.008582, 0.001994, 1.657,  213.
    444.216723, 1.000846, 0.002069, 1.657,  211.
    444.216938, 0.989808, 0.001991, 1.657,  210.
    444.217142, 1.000000, 0.001998, 1.657,  213.
    444.217347, 1.000411, 0.002037, 1.657,  209.
    444.217555, 1.003949, 0.002006, 1.657,  211.
    444.217755, 1.001555, 0.002013, 1.657,  208.
    444.217965, 0.997165, 0.002006, 1.657,  208.
    444.218165, 0.999818, 0.002025, 1.657,  209.
    444.218367, 0.994668, 0.002030, 1.657,  207.
    444.218569, 0.997976, 0.002015, 1.657,  205.
    444.218764, 1.009751, 0.002009, 1.657,  207.
    444.218962, 1.002299, 0.002007, 1.657,  205.
    444.219161, 0.993563, 0.001983, 1.657,  205.
    444.219363, 1.002656, 0.001999, 1.657,  207.
    444.219564, 1.000154, 0.001980, 1.657,  206.
    444.219763, 0.992642, 0.001967, 1.657,  206.
    444.219966, 1.003015, 0.001981, 1.657,  204.
    444.220161, 0.999083, 0.001972, 1.657,  207.
    444.220364, 0.999041, 0.001979, 1.657,  208.
    444.220559, 0.997386, 0.001994, 1.656,  211.
    444.220758, 1.000457, 0.002014, 1.656,  211.
    444.220965, 0.994777, 0.002026, 1.656,  213.
    444.221172, 0.995055, 0.001970, 1.656,  217.
    444.221375, 0.995284, 0.001991, 1.656,  221.
    444.221576, 1.004978, 0.002010, 1.656,  221.
    444.221780, 0.998157, 0.002014, 1.656,  223.
    444.221985, 1.003908, 0.002082, 1.656,  222.
    444.222199, 1.004289, 0.002006, 1.656,  224.
    444.222405, 1.002476, 0.002072, 1.656,  226.
    444.222620, 0.999253, 0.002061, 1.656,  224.
    444.222831, 1.000398, 0.002021, 1.656,  223.
    444.223038, 1.001120, 0.001996, 1.656,  219.
    444.223240, 1.002401, 0.001998, 1.656,  222.
    444.223444, 1.004616, 0.002008, 1.656,  222.
    444.223654, 1.003620, 0.002049, 1.656,  220.
    444.223865, 0.995883, 0.001997, 1.656,  221.
    444.224070, 1.004595, 0.002060, 1.655,  222.
    444.224281, 0.996564, 0.002010, 1.655,  220.
    444.224486, 0.997667, 0.001999, 1.655,  216.
    444.224688, 0.999982, 0.002012, 1.655,  218.
    444.224893, 0.997071, 0.002020, 1.655,  218.
    444.225099, 1.009504, 0.002007, 1.655,  215.
    444.225303, 1.005323, 0.001990, 1.655,  214.
    444.225499, 0.994708, 0.001965, 1.655,  214.
    444.225692, 1.002702, 0.001986, 1.655,  214.
    444.225889, 1.001747, 0.001970, 1.655,  214.
    444.226083, 1.004609, 0.001998, 1.655,  216.
    444.226284, 0.997407, 0.001989, 1.655,  216.
    444.226485, 1.002911, 0.001976, 1.655,  214.
    444.226678, 1.004005, 0.002038, 1.655,  217.
    444.226886, 1.011236, 0.002011, 1.655,  223.
    444.227083, 0.991645, 0.001971, 1.655,  223.
    444.227279, 0.997848, 0.001983, 1.654,  223.
    444.227477, 1.001545, 0.001992, 1.654,  226.
    444.227675, 1.002931, 0.001997, 1.654,  228.
    444.227874, 1.004028, 0.001981, 1.654,  228.
    444.228077, 1.001233, 0.001982, 1.654,  226.
    444.228276, 0.992187, 0.001960, 1.654,  227.
    444.228472, 1.000912, 0.001970, 1.654,  227.
    444.228664, 0.992938, 0.001957, 1.654,  227.
    444.228863, 1.000516, 0.001964, 1.654,  229.
    444.229062, 0.997071, 0.001957, 1.654,  227.
    444.229258, 1.001041, 0.001963, 1.654,  230.
    444.229453, 1.001043, 0.001960, 1.654,  229.
    444.229651, 1.005738, 0.001966, 1.654,  234.
    444.229847, 1.008737, 0.001968, 1.653,  232.
    444.230040, 1.005132, 0.001967, 1.653,  233.
    444.230236, 1.005148, 0.001969, 1.653,  231.
    444.230429, 1.005872, 0.001968, 1.653,  232.
    444.230623, 1.005642, 0.001992, 1.653,  234.
    444.230825, 1.002697, 0.002007, 1.653,  233.
    444.231025, 1.001996, 0.001976, 1.653,  235.
    444.231229, 0.997870, 0.002000, 1.653,  232.
    444.231443, 1.005672, 0.001997, 1.653,  231.
    444.231649, 1.008124, 0.001997, 1.653,  235.
    444.231853, 1.001718, 0.001977, 1.653,  232.
    444.232051, 0.998322, 0.001962, 1.653,  233.
    444.232252, 1.006903, 0.001985, 1.652,  231.
    444.232454, 0.996669, 0.001990, 1.652,  230.
    444.232655, 0.997349, 0.001980, 1.652,  230.
    444.232861, 1.014695, 0.001979, 1.652,  231.
    444.233053, 1.007938, 0.002004, 1.652,  230.
    444.233255, 0.996271, 0.001967, 1.652,  229.
    444.233452, 1.001847, 0.001970, 1.652,  229.
    444.233644, 1.002438, 0.001972, 1.652,  229.
    444.233842, 1.002640, 0.001985, 1.652,  230.
    444.234037, 1.005016, 0.002066, 1.652,  231.
    444.234250, 0.999055, 0.001974, 1.652,  230.
    444.234447, 0.996641, 0.001978, 1.651,  227.
    444.234642, 0.997267, 0.002000, 1.651,  226.
    444.234844, 0.995168, 0.001987, 1.651,  228.
    444.235038, 0.999048, 0.001982, 1.651,  228.
    444.235235, 0.996699, 0.001987, 1.651,  229.
    444.235432, 0.992188, 0.001971, 1.651,  226.
    444.235630, 1.004982, 0.001992, 1.651,  225.
    444.235832, 1.000095, 0.001989, 1.651,  225.
    444.236034, 1.002866, 0.001979, 1.651,  223.
    444.236232, 1.003077, 0.001970, 1.651,  221.
    444.236428, 1.000044, 0.001989, 1.650,  223.
    444.236627, 1.000801, 0.001966, 1.650,  220.
    444.236822, 0.994443, 0.001969, 1.650,  220.
    444.237014, 0.997793, 0.002005, 1.650,  222.
    444.237218, 1.005386, 0.001981, 1.650,  220.
    444.237418, 1.001200, 0.001990, 1.650,  218.
    444.237621, 0.995491, 0.001970, 1.650,  219.
    444.237823, 1.004698, 0.002013, 1.650,  221.
    444.238030, 0.991022, 0.001987, 1.650,  220.
    444.238238, 1.000197, 0.001996, 1.650,  219.
    444.238444, 1.001391, 0.002005, 1.649,  221.
    444.238653, 1.007635, 0.002021, 1.649,  222.
    444.238856, 0.995734, 0.001993, 1.649,  221.
    444.239054, 0.993803, 0.002005, 1.649,  222.
    444.239260, 0.993632, 0.002003, 1.649,  225.
    444.239459, 1.002920, 0.001998, 1.649,  223.
    444.239657, 0.994172, 0.002000, 1.649,  224.
    444.239857, 1.001123, 0.002038, 1.649,  225.
    444.240274, 1.001531, 0.001994, 1.648,  225.
    444.240476, 0.994348, 0.001997, 1.648,  223.
    444.240677, 0.998289, 0.002002, 1.648,  223.
    444.240875, 0.990973, 0.002015, 1.648,  225.
    444.241080, 0.998800, 0.002013, 1.648,  221.
    444.241279, 1.001264, 0.002013, 1.648,  222.
    444.241482, 0.991548, 0.002013, 1.648,  221.
    444.241686, 0.996449, 0.002060, 1.648,  221.
    444.241897, 1.005334, 0.001997, 1.647,  225.
    444.242098, 1.002374, 0.001995, 1.647,  223.
    444.242299, 0.999146, 0.002054, 1.647,  219.
    444.242507, 0.993875, 0.001991, 1.647,  219.
    444.242708, 1.003143, 0.001987, 1.647,  221.
    444.242906, 1.003198, 0.001993, 1.647,  220.
    444.243104, 0.994914, 0.001978, 1.647,  222.
    444.243303, 0.993801, 0.001991, 1.647,  224.
    444.243502, 0.992784, 0.002017, 1.646,  226.
    444.243706, 1.001714, 0.002005, 1.646,  225.
    444.243903, 0.992995, 0.001987, 1.646,  227.
    444.244103, 1.000464, 0.001998, 1.646,  230.
    444.244301, 0.998025, 0.001985, 1.646,  228.
    444.244495, 1.006771, 0.001985, 1.646,  226.
    444.244693, 0.998583, 0.001977, 1.646,  232.
    444.244888, 0.999949, 0.001978, 1.646,  231.
    444.245083, 1.000543, 0.001995, 1.645,  229.
    444.245277, 0.996854, 0.001994, 1.645,  230.
    444.245470, 1.001755, 0.001998, 1.645,  232.
    444.245661, 0.996911, 0.001990, 1.645,  229.
    444.245855, 0.990530, 0.001999, 1.645,  230.
    444.246048, 0.989769, 0.001992, 1.645,  233.
    444.246248, 0.999488, 0.002021, 1.645,  230.
    444.246443, 0.997460, 0.002004, 1.645,  232.
    444.246638, 0.995871, 0.001987, 1.644,  229.
    444.246832, 0.992355, 0.001994, 1.644,  229.
    444.247033, 0.997458, 0.002007, 1.644,  230.
    444.247231, 0.994868, 0.002011, 1.644,  230.
    444.247431, 0.992866, 0.002009, 1.644,  233.
    444.247639, 0.993407, 0.001997, 1.644,  228.
    444.247837, 1.005292, 0.002008, 1.644,  229.
    444.248033, 1.005329, 0.002012, 1.643,  233.
    444.248232, 0.995328, 0.001998, 1.643,  231.
    444.248429, 0.991283, 0.002008, 1.643,  230.
    444.248633, 0.996689, 0.002003, 1.643,  228.
    444.248832, 0.993692, 0.002017, 1.643,  228.
    444.249032, 0.996732, 0.002003, 1.643,  229.
    444.249233, 0.997019, 0.001994, 1.643,  228.
    444.249429, 1.003712, 0.001997, 1.643,  228.
    444.249630, 0.987486, 0.002019, 1.642,  226.
    444.249834, 0.993879, 0.001991, 1.642,  228.
    444.250042, 0.994301, 0.001974, 1.642,  229.
    444.250243, 0.991277, 0.001981, 1.642,  228.
    444.250447, 0.986978, 0.001980, 1.642,  227.
    444.250643, 0.999254, 0.001996, 1.642,  227.
    444.250840, 0.992930, 0.001981, 1.641,  231.
    444.251034, 0.994801, 0.001987, 1.641,  230.
    444.251229, 0.992822, 0.001990, 1.641,  232.
    444.251426, 0.990367, 0.001983, 1.641,  237.
    444.251625, 0.995031, 0.001989, 1.641,  237.
    444.251825, 0.996879, 0.001991, 1.641,  238.
    444.252027, 1.005136, 0.001991, 1.641,  239.
    444.252225, 0.997908, 0.001978, 1.640,  241.
    444.252421, 0.988572, 0.001979, 1.640,  239.
    444.252618, 0.996570, 0.001991, 1.640,  239.
    444.252814, 0.996901, 0.001985, 1.640,  238.
    444.253012, 0.998429, 0.001977, 1.640,  236.
    444.253212, 0.999453, 0.001980, 1.640,  236.
    444.253407, 1.004616, 0.001990, 1.640,  236.
    444.253598, 0.990100, 0.001978, 1.639,  233.
    444.253796, 0.997998, 0.001994, 1.639,  230.
    444.253995, 1.004400, 0.002013, 1.639,  230.
    444.254195, 0.993549, 0.002018, 1.639,  230.
    444.254397, 0.993909, 0.002005, 1.639,  226.
    444.254600, 0.992732, 0.002033, 1.639,  230.
    444.254803, 0.988202, 0.002031, 1.638,  228.
    444.255007, 0.998795, 0.002027, 1.638,  230.
    444.255210, 0.995911, 0.002042, 1.638,  232.
    444.255418, 0.998680, 0.002034, 1.638,  229.
    444.255619, 0.992346, 0.002040, 1.638,  235.
    444.255824, 0.997532, 0.002031, 1.638,  231.
    444.256026, 0.990793, 0.002020, 1.637,  232.
    444.256228, 0.995401, 0.002036, 1.637,  229.
    444.256425, 0.997608, 0.002074, 1.637,  231.
    444.256633, 0.994581, 0.002086, 1.637,  229.
    444.256840, 0.994289, 0.002041, 1.637,  230.
    444.257042, 0.991467, 0.002022, 1.637,  230.
    444.257241, 1.002976, 0.002036, 1.636,  228.
    444.257439, 1.002261, 0.002038, 1.636,  230.
    444.257645, 0.997146, 0.002016, 1.636,  230.
    444.257850, 0.991655, 0.002004, 1.636,  228.
    444.258050, 0.998748, 0.002019, 1.636,  228.
    444.258254, 0.991922, 0.001997, 1.636,  229.
    444.258458, 0.993153, 0.002005, 1.635,  229.
    444.258650, 0.996058, 0.002018, 1.635,  227.
    444.258855, 1.002298, 0.002080, 1.635,  230.
    444.259068, 0.997801, 0.002011, 1.635,  231.
    444.259266, 0.996384, 0.001988, 1.635,  227.
    444.259464, 1.002417, 0.002019, 1.635,  229.
    444.259667, 0.988745, 0.002000, 1.634,  229.
    444.259871, 1.002709, 0.001995, 1.634,  228.
    444.260072, 0.998752, 0.002006, 1.634,  231.
    444.260274, 1.003783, 0.002025, 1.634,  227.
    444.260473, 0.995584, 0.001996, 1.634,  227.
    444.260672, 0.997137, 0.002015, 1.633,  227.
    444.260875, 0.999193, 0.001995, 1.633,  224.
    444.261073, 0.988062, 0.001985, 1.633,  223.
    444.261273, 1.005931, 0.002010, 1.633,  218.
    444.261474, 0.998701, 0.002003, 1.633,  220.
    444.261676, 0.993860, 0.001984, 1.633,  219.
    444.261877, 0.992463, 0.001976, 1.632,  218.
    444.262076, 0.990818, 0.002000, 1.632,  218.
    444.262272, 0.997788, 0.002018, 1.632,  218.
    444.262476, 0.995552, 0.001975, 1.632,  217.
    444.262676, 0.998546, 0.001973, 1.632,  218.
    444.262874, 1.002666, 0.001982, 1.631,  215.
    444.263073, 0.993880, 0.001991, 1.631,  216.
    444.263275, 0.996892, 0.002011, 1.631,  216.
    444.263481, 1.002417, 0.002052, 1.631,  215.
    444.263690, 0.983018, 0.002000, 1.631,  216.
    444.263896, 1.000251, 0.002004, 1.631,  214.
    444.264094, 1.001035, 0.002002, 1.630,  218.
    444.264297, 0.998572, 0.002022, 1.630,  216.
    444.264499, 0.989791, 0.001999, 1.630,  219.
    444.264694, 1.001718, 0.002020, 1.630,  217.
    444.264899, 1.001438, 0.002002, 1.630,  218.
    444.265101, 0.989928, 0.001994, 1.629,  218.
    444.265305, 0.990946, 0.001995, 1.629,  218.
    444.265508, 0.995856, 0.001992, 1.629,  220.
    444.265708, 1.000912, 0.002019, 1.629,  221.
    444.265912, 0.997169, 0.001998, 1.629,  220.
    444.266112, 1.000716, 0.002015, 1.628,  218.
    444.266314, 0.990760, 0.001983, 1.628,  215.
    444.266514, 0.997489, 0.001994, 1.628,  220.
    444.266714, 0.990299, 0.001996, 1.628,  216.
    444.266912, 0.999961, 0.002001, 1.628,  218.
    444.267111, 0.993320, 0.001994, 1.627,  219.
    444.267314, 0.992383, 0.002014, 1.627,  216.
    444.267512, 1.002213, 0.002035, 1.627,  219.
    444.267713, 1.004149, 0.002018, 1.627,  215.
    444.267913, 1.001937, 0.002015, 1.627,  216.
    444.268112, 0.997485, 0.002015, 1.626,  219.
    444.268314, 1.002344, 0.002018, 1.626,  218.
    444.268515, 0.995974, 0.001997, 1.626,  217.
    444.268715, 0.996811, 0.002042, 1.626,  219.
    444.268924, 0.998798, 0.002001, 1.626,  220.
    444.269118, 0.995266, 0.002029, 1.625,  221.
    444.269328, 0.997780, 0.002020, 1.625,  220.
    444.269532, 1.004227, 0.002012, 1.625,  219.
    444.269729, 0.994788, 0.002012, 1.625,  218.
    444.269929, 0.993591, 0.002017, 1.625,  217.
    444.270135, 0.994628, 0.001984, 1.624,  216.
    444.270332, 0.993650, 0.001976, 1.624,  217.
    444.270528, 1.003994, 0.001980, 1.624,  217.
    444.270722, 0.992117, 0.002003, 1.624,  215.
    444.270929, 0.994663, 0.001969, 1.624,  217.
    444.271124, 0.999509, 0.001985, 1.623,  214.
    444.271325, 0.997255, 0.001984, 1.623,  218.
    444.271529, 1.004319, 0.001991, 1.623,  215.
    444.271736, 0.999823, 0.002011, 1.623,  215.
    444.271947, 1.001305, 0.001999, 1.623,  215.
    444.272155, 0.999698, 0.002005, 1.622,  215.
    444.272364, 0.997869, 0.001990, 1.622,  216.
    444.272575, 1.001757, 0.001989, 1.622,  216.
    444.272784, 0.998614, 0.002017, 1.622,  216.
    444.272995, 1.001997, 0.002011, 1.621,  215.
    444.273205, 0.996520, 0.002030, 1.621,  214.
    444.273416, 1.000345, 0.002011, 1.621,  216.
    444.273621, 0.994939, 0.002009, 1.621,  216.
    444.273827, 1.000437, 0.002054, 1.621,  216.
    444.274038, 1.000070, 0.002023, 1.620,  214.
    444.274243, 0.997363, 0.001999, 1.620,  214.
    444.274443, 0.991228, 0.001989, 1.620,  214.
