BJD,FLUX,ERRFLUX,AIRMASS,SKY
    567.992364, 0.998087, 0.002050, 1.387,  699.
    567.992450, 1.003577, 0.002056, 1.387,  698.
    567.992782, 1.000379, 0.002051, 1.387,  686.
    567.993033, 0.999991, 0.002050, 1.387,  682.
    567.993283, 1.002436, 0.002054, 1.388,  675.
    567.993533, 1.002575, 0.002054, 1.388,  668.
    567.993867, 0.995776, 0.002051, 1.389,  662.
    567.994202, 1.002237, 0.002057, 1.389,  654.
    567.994368, 1.005166, 0.002063, 1.389,  649.
    567.994953, 1.001164, 0.002051, 1.390,  630.
    567.995120, 1.005208, 0.002063, 1.390,  628.
    567.995287, 1.002007, 0.002051, 1.390,  624.
    567.995626, 1.000611, 0.002053, 1.391,  618.
    567.995799, 0.999766, 0.002051, 1.391,  613.
    567.996850, 1.005017, 0.002056, 1.393,  594.
    567.997110, 0.996889, 0.002050, 1.393,  589.
    567.997367, 0.993209, 0.002040, 1.393,  583.
    567.997626, 0.993290, 0.002044, 1.394,  580.
    567.997712, 0.988409, 0.002037, 1.394,  578.
    567.998049, 0.997180, 0.002045, 1.394,  572.
    567.998300, 1.000748, 0.002051, 1.394,  564.
    567.998385, 1.003753, 0.002062, 1.395,  563.
    567.998551, 0.990437, 0.002043, 1.395,  562.
    567.998887, 1.005064, 0.002062, 1.395,  554.
    567.999055, 1.002263, 0.002059, 1.395,  552.
    567.999222, 1.000257, 0.002057, 1.396,  549.
    567.999554, 0.997662, 0.002054, 1.396,  544.
    567.999637, 1.000250, 0.002052, 1.396,  543.
    568.000309, 1.005882, 0.002071, 1.397,  537.
    568.000395, 1.002585, 0.002077, 1.397,  537.
    568.000479, 1.004780, 0.002062, 1.397,  537.
    568.000646, 1.001961, 0.002068, 1.397,  534.
    568.000729, 1.008199, 0.002081, 1.398,  534.
    568.001143, 0.998282, 0.002065, 1.398,  528.
    568.001227, 0.999381, 0.002102, 1.398,  530.
    568.001310, 1.009042, 0.002098, 1.398,  529.
    568.001393, 0.998171, 0.002095, 1.398,  526.
    568.001477, 0.999059, 0.002082, 1.399,  526.
    568.001560, 0.996041, 0.002077, 1.399,  526.
    568.001644, 0.999656, 0.002073, 1.399,  523.
    568.001809, 0.982864, 0.002085, 1.399,  521.
    568.001894, 0.999949, 0.002084, 1.399,  521.
    568.002059, 1.001749, 0.002083, 1.399,  519.
    568.002226, 1.005735, 0.002088, 1.400,  516.
    568.002484, 1.001316, 0.002094, 1.400,  515.
    568.002655, 0.994432, 0.002096, 1.400,  513.
    568.002744, 0.996163, 0.002090, 1.400,  512.
    568.002917, 1.005595, 0.002098, 1.400,  512.
    568.003004, 0.996719, 0.002091, 1.401,  506.
    568.003175, 0.997692, 0.002116, 1.401,  504.
    568.003269, 0.999548, 0.002098, 1.401,  507.
    568.003438, 1.003001, 0.002100, 1.401,  503.
    568.003521, 1.006945, 0.002093, 1.401,  504.
    568.003605, 0.999936, 0.002106, 1.401,  501.
    568.003688, 0.995859, 0.002078, 1.401,  500.
    568.004027, 1.003680, 0.002098, 1.402,  500.
    568.004195, 1.008046, 0.002120, 1.402,  496.
    568.004279, 0.998207, 0.002082, 1.402,  495.
    568.004364, 1.003189, 0.002093, 1.402,  497.
    568.004448, 0.991440, 0.002065, 1.402,  496.
    568.004615, 1.002523, 0.002114, 1.403,  492.
    568.004698, 0.995334, 0.002075, 1.403,  491.
    568.004865, 0.993782, 0.002083, 1.403,  490.
    568.004949, 0.999525, 0.002103, 1.403,  489.
    568.005284, 1.004288, 0.002103, 1.403,  483.
    568.005617, 1.000811, 0.002096, 1.404,  485.
    568.005784, 1.000440, 0.002100, 1.404,  484.
    568.005868, 1.003087, 0.002108, 1.404,  481.
    568.006120, 1.001175, 0.002089, 1.405,  478.
    568.006203, 0.996890, 0.002086, 1.405,  478.
    568.006710, 0.995126, 0.002083, 1.405,  476.
    568.007043, 1.001988, 0.002087, 1.406,  472.
    568.007127, 1.004154, 0.002100, 1.406,  471.
    568.007211, 1.001719, 0.002092, 1.406,  473.
    568.007380, 1.003652, 0.002094, 1.406,  470.
    568.007464, 1.005659, 0.002092, 1.406,  470.
    568.007630, 0.999411, 0.002087, 1.406,  469.
    568.007796, 0.998483, 0.002088, 1.407,  467.
    568.007878, 1.001976, 0.002087, 1.407,  467.
    568.007963, 1.003114, 0.002091, 1.407,  466.
    568.008046, 1.009115, 0.002100, 1.407,  469.
    568.008215, 0.996825, 0.002086, 1.407,  463.
    568.008299, 0.992087, 0.002079, 1.407,  463.
    568.008381, 1.000758, 0.002089, 1.407,  463.
    568.008466, 1.001747, 0.002090, 1.408,  462.
    568.008631, 1.007962, 0.002096, 1.408,  459.
    568.008714, 1.006031, 0.002094, 1.408,  461.
    568.008797, 0.996437, 0.002082, 1.408,  462.
    568.008968, 1.007776, 0.002093, 1.408,  457.
    568.009052, 1.004496, 0.002086, 1.408,  457.
    568.009135, 1.002081, 0.002083, 1.408,  456.
    568.009217, 1.002700, 0.002089, 1.408,  456.
    568.009467, 1.001213, 0.002089, 1.409,  454.
    568.009551, 0.992480, 0.002076, 1.409,  453.
    568.009634, 1.003155, 0.002088, 1.409,  454.
    568.009966, 1.002283, 0.002087, 1.409,  450.
    568.010050, 0.991425, 0.002073, 1.410,  448.
    568.010382, 1.002797, 0.002084, 1.410,  443.
    568.010464, 1.003671, 0.002082, 1.410,  445.
    568.010634, 1.001497, 0.002078, 1.410,  441.
    568.010802, 1.000109, 0.002081, 1.410,  444.
    568.010886, 0.999924, 0.002082, 1.411,  443.
    568.011054, 0.996550, 0.002077, 1.411,  439.
    568.011219, 1.000660, 0.002082, 1.411,  440.
    568.011303, 1.000868, 0.002083, 1.411,  438.
    568.011388, 0.997928, 0.002077, 1.411,  438.
    568.011555, 1.002233, 0.002084, 1.411,  436.
    568.011637, 1.000283, 0.002086, 1.412,  436.
    568.011805, 0.994938, 0.002073, 1.412,  435.
    568.011971, 1.006611, 0.002087, 1.412,  434.
    568.012137, 1.005851, 0.002085, 1.412,  432.
    568.012220, 0.998058, 0.002083, 1.412,  435.
    568.012303, 0.998578, 0.002081, 1.412,  431.
    568.012388, 1.002216, 0.002090, 1.412,  433.
    568.012471, 1.007970, 0.002093, 1.413,  431.
    568.012720, 1.001312, 0.002081, 1.413,  430.
    568.012890, 0.984717, 0.002053, 1.413,  432.
    568.012975, 1.002241, 0.002085, 1.413,  430.
    568.013058, 0.999160, 0.002079, 1.413,  427.
    568.013142, 1.005076, 0.002091, 1.413,  427.
    568.013310, 0.996554, 0.002082, 1.414,  428.
    568.013395, 1.000236, 0.002088, 1.414,  428.
    568.013565, 1.000162, 0.002086, 1.414,  427.
    568.013986, 1.004491, 0.002092, 1.414,  426.
    568.014071, 1.006388, 0.002095, 1.415,  425.
    568.014323, 0.994016, 0.002078, 1.415,  423.
    568.014408, 0.996407, 0.002087, 1.415,  420.
    568.014574, 0.998854, 0.002089, 1.415,  421.
    568.014658, 1.000706, 0.002089, 1.415,  423.
    568.014742, 1.001583, 0.002095, 1.415,  421.
    568.014824, 0.993746, 0.002084, 1.415,  420.
    568.014992, 0.995555, 0.002086, 1.416,  420.
    568.015077, 0.993855, 0.002083, 1.416,  419.
    568.015250, 0.997013, 0.002091, 1.416,  418.
    568.015423, 1.003605, 0.002098, 1.416,  418.
    568.015512, 1.008894, 0.002101, 1.416,  417.
    568.015600, 1.009942, 0.002102, 1.416,  417.
    568.015686, 0.998547, 0.002095, 1.417,  415.
    568.015772, 0.998715, 0.002092, 1.417,  412.
    568.015856, 0.992776, 0.002079, 1.417,  414.
    568.016025, 1.003723, 0.002098, 1.417,  413.
    568.016109, 0.995896, 0.002090, 1.417,  414.
    568.016276, 0.993500, 0.002088, 1.417,  411.
    568.016359, 1.000832, 0.002102, 1.417,  411.
    568.016445, 0.990371, 0.002085, 1.417,  414.
    568.016530, 0.992266, 0.002091, 1.418,  410.
    568.016614, 1.000502, 0.002103, 1.418,  412.
    568.016699, 0.994415, 0.002095, 1.418,  411.
    568.017036, 0.997991, 0.002098, 1.418,  410.
    568.017119, 0.996044, 0.002098, 1.418,  410.
    568.017202, 0.994021, 0.002096, 1.418,  410.
    568.017369, 1.003083, 0.002101, 1.419,  411.
    568.017452, 1.005741, 0.002108, 1.419,  410.
    568.017535, 1.004952, 0.002107, 1.419,  408.
    568.017620, 0.994190, 0.002092, 1.419,  409.
    568.017705, 1.002419, 0.002101, 1.419,  407.
    568.017789, 1.004258, 0.002102, 1.419,  407.
    568.017877, 1.004264, 0.002107, 1.419,  407.
    568.017960, 0.996286, 0.002100, 1.419,  406.
    568.018044, 1.004327, 0.002107, 1.419,  407.
    568.018212, 1.001449, 0.002106, 1.420,  410.
    568.018296, 0.998555, 0.002102, 1.420,  410.
    568.018463, 0.996897, 0.002105, 1.420,  408.
    568.018632, 0.996515, 0.002106, 1.420,  408.
    568.018717, 0.996311, 0.002106, 1.420,  407.
    568.018802, 0.988391, 0.002095, 1.420,  405.
    568.018885, 0.989418, 0.002095, 1.420,  408.
    568.018970, 1.000318, 0.002108, 1.421,  407.
    568.019138, 1.001741, 0.002111, 1.421,  403.
    568.019221, 1.004487, 0.002115, 1.421,  404.
    568.019305, 0.995251, 0.002106, 1.421,  406.
    568.019387, 1.001694, 0.002112, 1.421,  405.
    568.019555, 1.009388, 0.002125, 1.421,  407.
    568.019810, 0.997644, 0.002108, 1.422,  402.
    568.019978, 0.993685, 0.002101, 1.422,  402.
    568.020061, 0.999101, 0.002105, 1.422,  405.
    568.020146, 0.999195, 0.002107, 1.422,  402.
    568.020395, 1.004835, 0.002111, 1.422,  399.
    568.020479, 0.999285, 0.002103, 1.422,  401.
    568.020563, 1.001698, 0.002105, 1.422,  398.
    568.020730, 0.990568, 0.002092, 1.423,  402.
    568.020813, 0.997363, 0.002100, 1.423,  401.
    568.020981, 0.998850, 0.002104, 1.423,  401.
    568.021149, 1.000665, 0.002108, 1.423,  401.
    568.021233, 1.006506, 0.002114, 1.423,  400.
    568.021316, 0.999829, 0.002105, 1.423,  399.
    568.021483, 0.995309, 0.002095, 1.424,  400.
    568.021651, 1.000334, 0.002102, 1.424,  397.
    568.021736, 0.995008, 0.002098, 1.424,  399.
    568.021987, 0.998976, 0.002099, 1.424,  397.
    568.022157, 1.001527, 0.002102, 1.424,  395.
    568.022242, 0.995853, 0.002096, 1.424,  397.
    568.022326, 0.996065, 0.002095, 1.425,  394.
    568.022410, 1.007079, 0.002107, 1.425,  392.
    568.022578, 0.995480, 0.002091, 1.425,  394.
    568.022831, 0.998148, 0.002096, 1.425,  391.
    568.023000, 1.001822, 0.002098, 1.425,  393.
    568.023084, 0.997239, 0.002091, 1.425,  388.
    568.023168, 0.998054, 0.002089, 1.426,  389.
    568.023253, 0.997975, 0.002091, 1.426,  391.
    568.023337, 0.997853, 0.002090, 1.426,  390.
    568.023421, 0.998400, 0.002093, 1.426,  389.
    568.023505, 1.007838, 0.002105, 1.426,  389.
    568.023588, 0.997337, 0.002089, 1.426,  389.
    568.023673, 1.002652, 0.002096, 1.426,  389.
    568.023756, 1.002677, 0.002096, 1.426,  387.
    568.023841, 0.987808, 0.002077, 1.426,  388.
    568.023925, 0.999704, 0.002090, 1.426,  390.
    568.024008, 1.000118, 0.002089, 1.427,  387.
    568.024094, 1.000022, 0.002086, 1.427,  390.
    568.024177, 0.995947, 0.002084, 1.427,  391.
    568.024260, 0.998161, 0.002084, 1.427,  389.
    568.024346, 0.992688, 0.002078, 1.427,  389.
    568.024428, 1.002374, 0.002091, 1.427,  389.
    568.024512, 0.998583, 0.002085, 1.427,  388.
    568.024597, 1.000016, 0.002084, 1.427,  387.
    568.024682, 0.996271, 0.002080, 1.427,  388.
    568.024766, 0.995074, 0.002081, 1.427,  388.
    568.024852, 1.002053, 0.002088, 1.427,  387.
    568.024936, 1.002447, 0.002090, 1.428,  387.
    568.025020, 1.000457, 0.002087, 1.428,  387.
    568.025106, 0.999808, 0.002085, 1.428,  387.
    568.025191, 0.992482, 0.002078, 1.428,  387.
    568.025275, 0.994116, 0.002081, 1.428,  387.
    568.025359, 0.999307, 0.002082, 1.428,  386.
    568.025442, 0.996503, 0.002082, 1.428,  386.
    568.025525, 1.004553, 0.002092, 1.428,  386.
    568.025610, 0.997265, 0.002083, 1.428,  387.
    568.025693, 0.997281, 0.002083, 1.428,  384.
    568.025777, 0.998724, 0.002092, 1.429,  383.
    568.025861, 1.005946, 0.002093, 1.429,  384.
    568.025945, 0.995463, 0.002084, 1.429,  385.
    568.026029, 1.003037, 0.002092, 1.429,  385.
    568.026115, 1.000887, 0.002089, 1.429,  383.
    568.026197, 0.997549, 0.002084, 1.429,  383.
    568.026282, 1.000265, 0.002089, 1.429,  384.
    568.026367, 1.003236, 0.002094, 1.429,  383.
    568.026453, 1.002316, 0.002094, 1.429,  380.
    568.026538, 1.003427, 0.002097, 1.429,  381.
    568.026622, 1.001294, 0.002091, 1.430,  382.
    568.026712, 1.001932, 0.002091, 1.430,  380.
    568.026797, 1.003283, 0.002095, 1.430,  384.
    568.026887, 0.996392, 0.002084, 1.430,  381.
    568.026974, 0.992155, 0.002079, 1.430,  381.
    568.027063, 1.000496, 0.002090, 1.430,  380.
    568.027148, 0.996462, 0.002090, 1.430,  382.
    568.027236, 0.995274, 0.002083, 1.430,  380.
    568.027320, 0.996550, 0.002087, 1.430,  381.
    568.027406, 1.000140, 0.002093, 1.430,  379.
    568.027490, 0.994501, 0.002083, 1.431,  379.
    568.027578, 1.006306, 0.002096, 1.431,  378.
    568.027663, 0.996617, 0.002082, 1.431,  378.
    568.027750, 1.003808, 0.002090, 1.431,  374.
    568.027834, 1.002414, 0.002089, 1.431,  377.
    568.027917, 0.995698, 0.002083, 1.431,  377.
    568.028001, 1.004457, 0.002090, 1.431,  376.
    568.028086, 0.994661, 0.002080, 1.431,  376.
    568.028171, 1.001912, 0.002084, 1.431,  377.
    568.028256, 0.993981, 0.002078, 1.431,  376.
    568.028340, 0.997785, 0.002086, 1.432,  375.
    568.028422, 1.001382, 0.002098, 1.432,  373.
    568.028507, 1.007709, 0.002096, 1.432,  376.
    568.028589, 0.998546, 0.002086, 1.432,  376.
    568.028672, 1.000965, 0.002093, 1.432,  373.
    568.028757, 0.994019, 0.002084, 1.432,  373.
    568.028841, 1.004088, 0.002099, 1.432,  374.
    568.028927, 1.002030, 0.002095, 1.432,  372.
    568.029010, 1.001511, 0.002097, 1.432,  373.
    568.029094, 0.998248, 0.002087, 1.432,  373.
    568.029178, 1.000850, 0.002087, 1.432,  371.
    568.029264, 1.004038, 0.002089, 1.433,  374.
    568.029350, 0.999967, 0.002086, 1.433,  372.
    568.029434, 0.997924, 0.002079, 1.433,  373.
    568.029519, 1.003395, 0.002087, 1.433,  371.
    568.029603, 1.002181, 0.002093, 1.433,  369.
    568.029688, 1.003865, 0.002091, 1.433,  372.
    568.029771, 1.004645, 0.002089, 1.433,  373.
    568.029854, 0.996063, 0.002078, 1.433,  369.
    568.029938, 0.996209, 0.002079, 1.433,  371.
    568.030021, 1.009328, 0.002091, 1.433,  369.
    568.030106, 1.000759, 0.002082, 1.434,  371.
    568.030195, 0.995301, 0.002076, 1.434,  372.
    568.030280, 0.999570, 0.002083, 1.434,  370.
    568.030366, 0.991527, 0.002074, 1.434,  372.
    568.030453, 0.994240, 0.002076, 1.434,  371.
    568.030543, 0.999122, 0.002084, 1.434,  369.
    568.030627, 0.997445, 0.002084, 1.434,  371.
    568.030713, 0.994296, 0.002081, 1.434,  372.
    568.030795, 0.998711, 0.002087, 1.434,  370.
    568.030879, 1.005393, 0.002090, 1.434,  371.
    568.030962, 1.003047, 0.002091, 1.434,  372.
    568.031046, 1.010251, 0.002097, 1.435,  371.
    568.031129, 1.000070, 0.002088, 1.435,  369.
    568.031212, 0.996220, 0.002081, 1.435,  369.
    568.031380, 0.996706, 0.002077, 1.435,  369.
    568.031464, 1.008801, 0.002092, 1.435,  369.
    568.031547, 0.999935, 0.002084, 1.435,  368.
    568.031630, 1.001131, 0.002086, 1.435,  370.
    568.031715, 0.995334, 0.002077, 1.435,  367.
    568.031801, 0.997209, 0.002079, 1.435,  369.
    568.031884, 0.997058, 0.002081, 1.436,  367.
    568.031968, 1.001269, 0.002084, 1.436,  370.
    568.032053, 1.004834, 0.002090, 1.436,  366.
    568.032137, 0.995968, 0.002080, 1.436,  369.
    568.032220, 0.998920, 0.002086, 1.436,  370.
    568.032303, 1.000880, 0.002093, 1.436,  369.
    568.032389, 1.000577, 0.002087, 1.436,  369.
    568.032472, 1.003693, 0.002087, 1.436,  370.
    568.032556, 0.997943, 0.002085, 1.436,  370.
    568.032640, 1.005240, 0.002093, 1.436,  371.
    568.032723, 0.996080, 0.002083, 1.436,  367.
    568.032807, 0.999026, 0.002086, 1.437,  370.
    568.032891, 0.998388, 0.002087, 1.437,  372.
    568.032974, 0.998250, 0.002088, 1.437,  370.
    568.033057, 1.004097, 0.002094, 1.437,  372.
    568.033141, 1.000438, 0.002088, 1.437,  372.
    568.033225, 0.991126, 0.002084, 1.437,  369.
    568.033307, 0.995350, 0.002087, 1.437,  371.
    568.033390, 0.996199, 0.002086, 1.437,  369.
    568.033473, 0.998474, 0.002091, 1.437,  371.
    568.033558, 0.995549, 0.002087, 1.437,  371.
    568.033641, 0.998641, 0.002093, 1.437,  373.
    568.033725, 0.999383, 0.002089, 1.438,  371.
    568.033808, 1.000003, 0.002089, 1.438,  371.
    568.033892, 1.000049, 0.002091, 1.438,  370.
    568.033977, 1.001898, 0.002091, 1.438,  370.
    568.034062, 0.999315, 0.002090, 1.438,  370.
    568.034144, 0.992298, 0.002080, 1.438,  371.
    568.034231, 0.999027, 0.002086, 1.438,  370.
    568.034314, 1.003127, 0.002092, 1.438,  369.
    568.034402, 1.001407, 0.002091, 1.438,  371.
    568.034485, 1.003506, 0.002093, 1.438,  371.
    568.034568, 0.996493, 0.002086, 1.438,  372.
    568.034651, 0.990659, 0.002083, 1.439,  368.
    568.034734, 0.996128, 0.002088, 1.439,  371.
    568.034819, 0.994206, 0.002092, 1.439,  373.
    568.034904, 1.001104, 0.002101, 1.439,  371.
    568.034989, 1.005624, 0.002105, 1.439,  373.
    568.035073, 0.997342, 0.002096, 1.439,  372.
    568.035156, 0.992669, 0.002089, 1.439,  370.
    568.035242, 0.998330, 0.002094, 1.439,  372.
    568.035324, 1.003041, 0.002100, 1.439,  372.
    568.035409, 0.999302, 0.002098, 1.439,  372.
    568.035496, 1.001347, 0.002102, 1.440,  373.
    568.035580, 1.001696, 0.002101, 1.440,  373.
    568.035664, 1.000252, 0.002096, 1.440,  372.
    568.035746, 0.996408, 0.002092, 1.440,  370.
    568.035830, 0.999128, 0.002094, 1.440,  370.
    568.035915, 1.000840, 0.002097, 1.440,  371.
    568.035999, 1.002158, 0.002105, 1.440,  371.
    568.036083, 1.004391, 0.002104, 1.440,  370.
    568.036166, 0.996133, 0.002096, 1.440,  374.
    568.036249, 1.006227, 0.002111, 1.440,  372.
    568.036332, 1.001500, 0.002101, 1.440,  370.
    568.036415, 1.002484, 0.002103, 1.440,  371.
    568.036499, 1.002192, 0.002099, 1.441,  370.
    568.036583, 1.009837, 0.002107, 1.441,  368.
    568.036667, 0.999787, 0.002093, 1.441,  367.
    568.036754, 0.996006, 0.002093, 1.441,  371.
    568.036838, 0.993237, 0.002088, 1.441,  367.
    568.036922, 1.002563, 0.002096, 1.441,  368.
    568.037007, 1.003755, 0.002100, 1.441,  368.
    568.037091, 0.993409, 0.002086, 1.441,  366.
    568.037176, 0.992965, 0.002098, 1.441,  369.
    568.037259, 1.000915, 0.002095, 1.441,  366.
    568.037343, 0.994981, 0.002090, 1.441,  365.
    568.037426, 0.997323, 0.002085, 1.442,  368.
    568.037508, 1.002039, 0.002094, 1.442,  366.
    568.037594, 0.998353, 0.002089, 1.442,  369.
    568.037677, 1.006781, 0.002099, 1.442,  369.
    568.037762, 0.996369, 0.002083, 1.442,  364.
    568.037845, 0.999501, 0.002087, 1.442,  368.
    568.037929, 1.005406, 0.002117, 1.442,  366.
    568.038012, 0.996392, 0.002094, 1.442,  367.
    568.038095, 1.000762, 0.002098, 1.442,  366.
    568.038180, 1.001658, 0.002094, 1.442,  367.
    568.038264, 1.003065, 0.002101, 1.442,  368.
    568.038349, 0.999164, 0.002096, 1.443,  366.
    568.038431, 1.002887, 0.002096, 1.443,  366.
    568.038515, 0.993905, 0.002094, 1.443,  365.
    568.038598, 1.004097, 0.002105, 1.443,  365.
    568.038683, 0.998140, 0.002092, 1.443,  365.
    568.038766, 0.991332, 0.002079, 1.443,  363.
    568.038850, 0.990308, 0.002093, 1.443,  364.
    568.038934, 1.006229, 0.002100, 1.443,  364.
    568.039017, 0.992650, 0.002080, 1.443,  364.
    568.039099, 1.003405, 0.002090, 1.443,  365.
    568.039182, 0.999169, 0.002081, 1.443,  365.
    568.039268, 0.993912, 0.002074, 1.444,  364.
    568.039352, 0.998193, 0.002080, 1.444,  364.
    568.039435, 1.003250, 0.002089, 1.444,  365.
    568.039518, 1.005936, 0.002092, 1.444,  365.
    568.039603, 0.999568, 0.002084, 1.444,  366.
    568.039687, 0.995499, 0.002080, 1.444,  364.
    568.039770, 1.006083, 0.002091, 1.444,  362.
    568.039852, 0.994630, 0.002078, 1.444,  364.
    568.039936, 1.006066, 0.002096, 1.444,  365.
    568.040023, 1.004955, 0.002103, 1.444,  362.
    568.040107, 0.998632, 0.002086, 1.444,  361.
    568.040192, 1.007778, 0.002095, 1.445,  361.
    568.040275, 1.000371, 0.002090, 1.445,  362.
    568.040360, 0.996204, 0.002084, 1.445,  362.
    568.040444, 1.000973, 0.002085, 1.445,  361.
    568.040611, 1.000204, 0.002083, 1.445,  360.
    568.040698, 0.993223, 0.002073, 1.445,  359.
    568.040783, 1.004082, 0.002094, 1.445,  362.
    568.040866, 0.994323, 0.002076, 1.445,  359.
    568.040951, 1.001299, 0.002081, 1.445,  360.
    568.041034, 1.005816, 0.002094, 1.445,  362.
    568.041120, 1.003950, 0.002091, 1.445,  361.
    568.041205, 0.997612, 0.002089, 1.446,  360.
    568.041288, 1.005247, 0.002095, 1.446,  358.
    568.041373, 1.002080, 0.002093, 1.446,  361.
    568.041457, 1.007542, 0.002098, 1.446,  358.
    568.041542, 1.002287, 0.002091, 1.446,  358.
    568.041626, 1.002337, 0.002088, 1.446,  358.
    568.041711, 0.995852, 0.002082, 1.446,  361.
    568.041793, 1.004149, 0.002092, 1.446,  356.
    568.041876, 0.997452, 0.002079, 1.446,  357.
    568.041960, 1.006269, 0.002089, 1.446,  360.
    568.042045, 1.000997, 0.002079, 1.446,  359.
    568.042128, 1.001459, 0.002078, 1.447,  357.
    568.042211, 0.998431, 0.002072, 1.447,  360.
    568.042295, 0.999157, 0.002078, 1.447,  357.
    568.042378, 0.998875, 0.002080, 1.447,  359.
    568.042460, 1.001800, 0.002083, 1.447,  360.
    568.042549, 0.996103, 0.002078, 1.447,  360.
    568.042632, 0.998891, 0.002080, 1.447,  359.
    568.042717, 1.003518, 0.002089, 1.447,  359.
    568.042800, 0.992530, 0.002074, 1.447,  361.
    568.042885, 1.006222, 0.002093, 1.447,  360.
    568.042971, 0.997685, 0.002085, 1.447,  360.
    568.043055, 0.992366, 0.002077, 1.447,  360.
    568.043140, 0.997675, 0.002077, 1.448,  360.
    568.043223, 1.005867, 0.002092, 1.448,  362.
    568.043310, 0.999215, 0.002078, 1.448,  361.
    568.043394, 1.002430, 0.002083, 1.448,  361.
    568.043480, 0.985978, 0.002061, 1.448,  361.
    568.043563, 0.999512, 0.002073, 1.448,  360.
    568.043647, 0.996678, 0.002072, 1.448,  360.
    568.043735, 1.010871, 0.002088, 1.448,  361.
    568.043825, 0.997549, 0.002075, 1.448,  362.
    568.043999, 0.995894, 0.002072, 1.448,  359.
    568.044088, 1.001101, 0.002077, 1.449,  359.
    568.044173, 0.996718, 0.002076, 1.449,  360.
    568.044260, 0.993733, 0.002071, 1.449,  358.
    568.044346, 1.000411, 0.002078, 1.449,  358.
    568.044429, 1.003663, 0.002082, 1.449,  359.
    568.044517, 0.986126, 0.002060, 1.449,  359.
    568.044601, 0.994827, 0.002075, 1.449,  358.
    568.044684, 0.998961, 0.002078, 1.449,  358.
    568.044768, 0.992501, 0.002071, 1.449,  358.
    568.044851, 0.988535, 0.002065, 1.449,  358.
    568.044934, 1.004749, 0.002086, 1.449,  360.
    568.045020, 0.993916, 0.002072, 1.450,  358.
    568.045102, 0.997774, 0.002074, 1.450,  362.
    568.045185, 1.005697, 0.002085, 1.450,  357.
    568.045268, 0.997437, 0.002073, 1.450,  357.
    568.045352, 1.002267, 0.002080, 1.450,  357.
    568.045437, 0.991578, 0.002070, 1.450,  359.
    568.045521, 0.999051, 0.002080, 1.450,  358.
    568.045604, 1.001065, 0.002083, 1.450,  357.
    568.045691, 1.001152, 0.002074, 1.450,  360.
    568.045776, 1.000128, 0.002074, 1.450,  359.
    568.045941, 0.996843, 0.002075, 1.450,  362.
    568.046027, 0.999993, 0.002082, 1.451,  365.
    568.046110, 1.006212, 0.002092, 1.451,  360.
    568.046195, 1.003864, 0.002084, 1.451,  361.
    568.046279, 1.000958, 0.002086, 1.451,  361.
    568.046363, 0.997848, 0.002082, 1.451,  364.
    568.046446, 0.995878, 0.002079, 1.451,  363.
    568.046529, 1.003700, 0.002089, 1.451,  363.
    568.046614, 1.001217, 0.002088, 1.451,  365.
